month_start,period,entity,region,department,actual_salary_opex,actual_non_salary_opex,actual_total_opex,budget_salary_opex,budget_non_salary_opex,budget_total_opex,salary_opex_variance,non_salary_opex_variance,total_opex_variance
2025-03-01,2025-03,UK,Central,Sales,53746.61,35192.86,88939.47,54953.56,36574.51,92673.8,-1206.95,-1381.65,-3734.33
2025-03-01,2025-03,UK,Central,Technology,62072.49,35627.62,97700.1,62968.35,37046.58,101368.18,-895.86,-1418.96,-3668.08
2025-03-01,2025-03,UK,East,G&A,27755.84,14393.81,42149.65,27850.42,14895.29,43007.76,-94.58,-501.48,-858.11
2025-03-01,2025-03,UK,East,Marketing,36651.89,21658.33,58310.22,37936.81,23121.79,58437.65,-1284.92,-1463.46,-127.43
2025-03-01,2025-03,UK,East,Operations,66705.85,43732.43,110438.28,72862.99,46791.96,115699.01,-6157.14,-3059.53,-5260.73
2025-03-01,2025-03,UK,East,Sales,50649.43,31043.5,81692.93,52671.36,32201.25,85272.6,-2021.93,-1157.75,-3579.67
2025-03-01,2025-03,UK,East,Technology,57739.24,37161.2,94900.44,60664.74,38853.48,102223.57,-2925.5,-1692.28,-7323.13
2025-03-01,2025-03,UK,International,G&A,21871.79,14583.19,36454.97,22746.14,14943.54,37873.82,-874.35,-360.35,-1418.85
2025-03-01,2025-03,UK,International,Marketing,29384.75,17416.32,46801.07,30928.21,18406.52,50282.2,-1543.46,-990.2,-3481.13
2025-03-01,2025-03,UK,International,Operations,54129.23,30443.85,84573.08,57617.76,32349.38,85436.63,-3488.53,-1905.53,-863.55
2025-03-01,2025-03,UK,International,Sales,41572.06,26805.53,68377.59,44800.62,26260.67,75053.13,-3228.56,544.86,-6675.54
2025-03-01,2025-03,UK,International,Technology,48739.38,30042.43,78781.81,50650.85,30678.58,84130.45,-1911.47,-636.15,-5348.64
2025-03-01,2025-03,UK,West,G&A,34791.24,19172.61,53963.85,36847.49,20669.84,55024.95,-2056.25,-1497.23,-1061.1
2025-03-01,2025-03,UK,West,Marketing,42655.66,28077.57,70733.24,43913.01,29135.05,76383.34,-1257.35,-1057.48,-5650.1
2025-03-01,2025-03,UK,West,Operations,79049.41,51881.24,130930.65,83890.0,54274.76,134920.33,-4840.59,-2393.52,-3989.68
2025-03-01,2025-03,UK,West,Sales,61510.11,35663.89,97174.0,65935.69,36281.36,100653.17,-4425.58,-617.47,-3479.17
2025-03-01,2025-03,UK,West,Technology,74459.47,41750.12,116209.58,78783.74,42220.15,121838.79,-4324.27,-470.03,-5629.21
2025-03-01,2025-03,USA,Central,G&A,41017.32,23889.94,64907.26,41741.24,24645.92,66724.66,-723.92,-755.98,-1817.4
2025-03-01,2025-03,USA,Central,Marketing,54591.67,35595.52,90187.19,57406.17,38024.47,94885.95,-2814.5,-2428.95,-4698.76
2025-03-01,2025-03,USA,Central,Operations,115763.79,68873.85,184637.63,118420.63,73494.13,191550.71,-2656.84,-4620.28,-6913.08
2025-03-01,2025-03,USA,Central,Sales,83027.11,55973.47,139000.58,87659.83,56287.84,150837.58,-4632.72,-314.37,-11837.0
2025-03-01,2025-03,USA,Central,Technology,94956.9,60754.76,155711.66,96689.98,64063.06,163691.26,-1733.08,-3308.3,-7979.6
2025-03-01,2025-03,USA,East,G&A,44435.1,25069.93,69505.03,47173.32,24392.13,70674.73,-2738.22,677.8,-1169.7
2025-03-01,2025-03,USA,East,Marketing,56455.12,32956.72,89411.83,59887.99,32356.96,94223.3,-3432.87,599.76,-4811.47
2025-03-01,2025-03,USA,East,Operations,103893.45,58211.53,162104.98,108034.49,60194.72,173506.46,-4141.04,-1983.19,-11401.48
2025-03-01,2025-03,USA,East,Sales,81393.16,44099.6,125492.75,86972.27,46187.88,131429.59,-5579.11,-2088.28,-5936.84
2025-03-01,2025-03,USA,East,Technology,91533.33,56068.95,147602.27,91725.1,58471.14,147752.15,-191.77,-2402.19,-149.88
2025-03-01,2025-03,USA,International,G&A,36879.62,22322.71,59202.33,39235.12,22768.5,59418.91,-2355.5,-445.79,-216.58
2025-03-01,2025-03,USA,International,Marketing,47657.16,30610.73,78267.89,49670.76,32176.52,80156.31,-2013.6,-1565.79,-1888.42
2025-03-01,2025-03,USA,International,Operations,89525.65,54491.54,144017.19,94402.1,54730.54,145562.04,-4876.45,-239.0,-1544.85
2025-03-01,2025-03,USA,International,Sales,67021.36,37701.08,104722.43,69518.29,38565.9,110590.7,-2496.93,-864.82,-5868.27
2025-03-01,2025-03,USA,International,Technology,78116.26,47782.67,125898.93,83983.01,51458.87,129848.35,-5866.75,-3676.2,-3949.42
2025-03-01,2025-03,USA,West,G&A,55211.56,31917.56,87129.12,57427.59,32578.53,84966.93,-2216.03,-660.97,2162.19
2025-03-01,2025-03,USA,West,Marketing,69146.04,42913.97,112060.0,70261.9,44824.54,116869.72,-1115.86,-1910.57,-4809.72
2025-03-01,2025-03,USA,West,Operations,124325.0,77687.17,202012.18,133590.66,81378.31,205578.82,-9265.66,-3691.14,-3566.64
2025-03-01,2025-03,USA,West,Sales,99721.61,59307.96,159029.58,107744.6,63023.75,167720.82,-8022.99,-3715.79,-8691.24
2025-03-01,2025-03,USA,West,Technology,113187.03,69416.98,182604.02,115403.12,73122.89,188520.01,-2216.09,-3705.91,-5915.99
2025-04-01,2025-04,Canada,Central,G&A,37592.61,18345.41,55938.02,38331.22,20051.79,55181.37,-738.61,-1706.38,756.65
2025-04-01,2025-04,Canada,Central,Marketing,45826.87,24055.92,69882.79,46423.41,25723.2,71163.31,-596.54,-1667.28,-1280.52
2025-04-01,2025-04,Canada,Central,Operations,80274.05,52531.07,132805.12,81860.3,56089.06,134998.41,-1586.25,-3557.99,-2193.29
2025-04-01,2025-04,Canada,Central,Sales,61858.16,39315.31,101173.47,61903.88,43534.52,103391.26,-45.72,-4219.21,-2217.79
2025-04-01,2025-04,Canada,Central,Technology,70966.65,44917.39,115884.04,73870.49,46416.06,120268.68,-2903.84,-1498.67,-4384.64
2025-04-01,2025-04,Canada,East,G&A,31699.48,22543.05,54242.53,31534.22,23137.48,55867.86,165.26,-594.43,-1625.33
2025-04-01,2025-04,Canada,East,Marketing,43447.92,29135.19,72583.1,45043.67,29509.9,75946.82,-1595.75,-374.71,-3363.72
2025-04-01,2025-04,Canada,East,Operations,76268.48,45764.44,122032.92,80444.71,48747.57,120904.43,-4176.23,-2983.13,1128.49
2025-04-01,2025-04,Canada,East,Sales,61001.12,32803.06,93804.18,61316.64,34820.77,94896.57,-315.52,-2017.71,-1092.39
2025-04-01,2025-04,Canada,East,Technology,69057.58,43313.7,112371.28,74128.12,44418.1,112573.35,-5070.54,-1104.4,-202.07
2025-04-01,2025-04,Canada,International,G&A,28288.88,15756.34,44045.22,29175.37,16133.94,44848.24,-886.49,-377.6,-803.02
2025-04-01,2025-04,Canada,International,Marketing,34746.4,19633.12,54379.52,36177.72,20401.36,56799.44,-1431.32,-768.24,-2419.92
2025-04-01,2025-04,Canada,International,Operations,66038.34,41340.45,107378.79,67874.86,44004.88,111200.49,-1836.52,-2664.43,-3821.7
2025-04-01,2025-04,Canada,International,Sales,47391.11,25092.81,72483.91,48728.86,26190.3,75071.62,-1337.75,-1097.49,-2587.71
2025-04-01,2025-04,Canada,International,Technology,56772.4,32456.8,89229.2,57378.68,33528.18,94087.29,-606.28,-1071.38,-4858.09
2025-04-01,2025-04,Canada,West,G&A,35339.21,23787.69,59126.9,36324.28,25332.31,63450.09,-985.07,-1544.62,-4323.19
2025-04-01,2025-04,Canada,West,Marketing,57965.54,30338.35,88303.89,59652.2,32998.74,91540.76,-1686.66,-2660.39,-3236.87
2025-04-01,2025-04,Canada,West,Operations,91848.49,46589.25,138437.75,97775.84,49435.52,139658.46,-5927.35,-2846.27,-1220.71
2025-04-01,2025-04,Canada,West,Sales,64287.6,46369.21,110656.8,67497.45,49453.89,114684.81,-3209.85,-3084.68,-4028.01
2025-04-01,2025-04,Canada,West,Technology,85656.67,51954.89,137611.56,88516.8,53113.72,145931.26,-2860.13,-1158.83,-8319.7
2025-04-01,2025-04,UK,Central,G&A,28014.28,19629.89,47644.17,26907.98,20926.52,51413.88,1106.3,-1296.63,-3769.71
2025-04-01,2025-04,UK,Central,Marketing,36466.95,21043.99,57510.93,38337.61,22048.74,60941.49,-1870.66,-1004.75,-3430.56
2025-04-01,2025-04,UK,Central,Operations,68582.21,45073.41,113655.61,69465.14,46791.23,119329.85,-882.93,-1717.82,-5674.24
2025-04-01,2025-04,UK,Central,Sales,54202.8,34030.12,88232.91,55809.58,36026.93,91804.04,-1606.78,-1996.81,-3571.13
2025-04-01,2025-04,UK,Central,Technology,59563.89,37761.18,97325.07,59476.17,38548.66,99523.69,87.72,-787.48,-2198.62
2025-04-01,2025-04,UK,East,G&A,28311.43,18107.8,46419.22,29181.51,19019.93,47107.45,-870.08,-912.13,-688.23
2025-04-01,2025-04,UK,East,Marketing,37354.21,23824.2,61178.4,39941.11,24452.27,64643.83,-2586.9,-628.07,-3465.43
2025-04-01,2025-04,UK,East,Operations,62517.94,37109.5,99627.45,65821.29,37693.82,101800.36,-3303.35,-584.32,-2172.91
2025-04-01,2025-04,UK,East,Sales,50781.61,29095.81,79877.42,52559.82,30203.66,82213.57,-1778.21,-1107.85,-2336.15
2025-04-01,2025-04,UK,East,Technology,61568.61,36880.38,98448.99,62825.23,38227.06,98167.35,-1256.62,-1346.68,281.64
2025-04-01,2025-04,UK,International,G&A,23721.74,15023.78,38745.52,24929.28,16733.96,37741.93,-1207.54,-1710.18,1003.59
2025-04-01,2025-04,UK,International,Marketing,28314.19,17933.1,46247.29,30335.8,18446.32,48103.76,-2021.61,-513.22,-1856.47
2025-04-01,2025-04,UK,International,Operations,58071.49,32279.03,90350.52,61876.77,32980.72,96198.52,-3805.28,-701.69,-5848.0
2025-04-01,2025-04,UK,International,Sales,43788.38,26976.73,70765.1,44937.55,27164.53,74621.83,-1149.17,-187.8,-3856.73
2025-04-01,2025-04,UK,International,Technology,53419.84,27920.62,81340.46,55148.73,28253.31,84426.06,-1728.89,-332.69,-3085.6
2025-04-01,2025-04,UK,West,G&A,30688.34,19297.68,49986.02,31241.53,20287.84,53113.67,-553.19,-990.16,-3127.65
2025-04-01,2025-04,UK,West,Marketing,43036.13,26602.27,69638.4,46368.25,27266.94,76322.5,-3332.12,-664.67,-6684.1
2025-04-01,2025-04,UK,West,Operations,78053.03,48058.61,126111.65,79378.55,49270.1,129833.11,-1325.52,-1211.49,-3721.46
2025-04-01,2025-04,UK,West,Sales,54086.52,36166.74,90253.26,54720.21,35887.13,95825.23,-633.69,279.61,-5571.97
2025-04-01,2025-04,UK,West,Technology,69586.06,43467.35,113053.41,71324.23,46245.03,121854.34,-1738.17,-2777.68,-8800.93
2025-04-01,2025-04,USA,Central,G&A,46230.66,27144.67,73375.32,49273.33,27043.33,77073.01,-3042.67,101.34,-3697.69
2025-04-01,2025-04,USA,Central,Marketing,60291.18,36839.23,97130.41,62808.4,38419.31,104586.9,-2517.22,-1580.08,-7456.49
2025-04-01,2025-04,USA,Central,Operations,110135.15,66344.51,176479.67,116778.74,68899.97,185043.36,-6643.59,-2555.46,-8563.69
2025-04-01,2025-04,USA,Central,Sales,81766.43,48585.79,130352.21,82871.22,50233.0,127105.16,-1104.79,-1647.21,3247.05
2025-04-01,2025-04,USA,Central,Technology,94030.42,63614.79,157645.21,97100.52,60853.18,167631.46,-3070.1,2761.61,-9986.25
2025-04-01,2025-04,USA,East,G&A,45758.5,25727.7,71486.2,49169.24,26125.96,74520.74,-3410.74,-398.26,-3034.54
2025-04-01,2025-04,USA,East,Marketing,55713.36,32869.09,88582.45,57690.33,34637.73,94356.94,-1976.97,-1768.64,-5774.49
2025-04-01,2025-04,USA,East,Operations,103654.99,62205.29,165860.28,111138.74,64709.17,168454.06,-7483.75,-2503.88,-2593.78
2025-04-01,2025-04,USA,East,Sales,80276.95,46813.75,127090.71,82737.74,47836.48,123355.42,-2460.79,-1022.73,3735.29
2025-04-01,2025-04,USA,East,Technology,88905.82,56471.85,145377.67,95565.62,60999.72,145623.35,-6659.8,-4527.87,-245.68
2025-04-01,2025-04,USA,International,G&A,38101.1,21589.05,59690.15,37166.95,23018.14,63502.43,934.15,-1429.09,-3812.28
2025-04-01,2025-04,USA,International,Marketing,45548.5,29488.13,75036.62,45900.22,32027.15,76057.82,-351.72,-2539.02,-1021.2
2025-04-01,2025-04,USA,International,Operations,86938.57,64727.95,151666.52,88843.58,69082.74,154042.06,-1905.01,-4354.79,-2375.54
2025-04-01,2025-04,USA,International,Sales,71230.07,39915.32,111145.39,78582.87,41059.31,108565.0,-7352.8,-1143.99,2580.39
2025-04-01,2025-04,USA,International,Technology,73922.27,59826.36,133748.63,72628.35,61482.86,141176.49,1293.92,-1656.5,-7427.86
2025-04-01,2025-04,USA,West,G&A,52836.48,33532.91,86369.39,52464.76,34568.22,89628.93,371.72,-1035.31,-3259.54
2025-04-01,2025-04,USA,West,Marketing,70002.43,38950.4,108952.83,72226.81,42437.36,119544.46,-2224.38,-3486.96,-10591.63
2025-04-01,2025-04,USA,West,Operations,128788.52,75749.79,204538.3,131491.31,79006.63,218485.37,-2702.79,-3256.84,-13947.07
2025-04-01,2025-04,USA,West,Sales,93453.2,65271.54,158724.74,99657.95,71110.68,168593.4,-6204.75,-5839.14,-9868.66
2025-04-01,2025-04,USA,West,Technology,108963.05,72201.59,181164.64,113256.27,72214.7,192035.7,-4293.22,-13.11,-10871.06
2025-05-01,2025-05,Canada,Central,G&A,33400.18,22125.17,55525.34,34844.73,23514.84,60498.94,-1444.55,-1389.67,-4973.6
2025-05-01,2025-05,Canada,Central,Marketing,41509.58,29392.72,70902.3,41859.89,31494.11,72078.14,-350.31,-2101.39,-1175.84
2025-05-01,2025-05,Canada,Central,Operations,73818.42,46082.11,119900.53,73897.21,48172.65,125949.78,-78.79,-2090.54,-6049.25
2025-05-01,2025-05,Canada,Central,Sales,60772.02,39268.5,100040.52,64939.83,40455.67,104083.64,-4167.81,-1187.17,-4043.12
2025-05-01,2025-05,Canada,Central,Technology,80997.05,41913.17,122910.22,86702.11,44479.21,130044.48,-5705.06,-2566.04,-7134.26
2025-05-01,2025-05,Canada,East,G&A,30391.7,19214.13,49605.83,31149.99,19745.49,49587.5,-758.29,-531.36,18.33
2025-05-01,2025-05,Canada,East,Marketing,41591.05,22718.08,64309.13,44751.23,23585.14,68533.25,-3160.18,-867.06,-4224.12
2025-05-01,2025-05,Canada,East,Operations,77359.57,46934.83,124294.41,87036.66,48364.66,126613.99,-9677.09,-1429.83,-2319.58
2025-05-01,2025-05,Canada,East,Sales,56846.54,36771.98,93618.52,58871.72,38250.84,97369.42,-2025.18,-1478.86,-3750.9
2025-05-01,2025-05,Canada,East,Technology,75802.19,43176.79,118978.98,77944.24,43043.72,121197.34,-2142.05,133.07,-2218.36
2025-05-01,2025-05,Canada,International,G&A,26612.91,14846.32,41459.22,28093.41,15153.01,43547.35,-1480.5,-306.69,-2088.13
2025-05-01,2025-05,Canada,International,Marketing,32970.96,21446.89,54417.85,33530.83,21039.28,53902.82,-559.87,407.61,515.03
2025-05-01,2025-05,Canada,International,Operations,62902.69,40183.0,103085.69,66081.04,40675.53,108475.76,-3178.35,-492.53,-5390.07
2025-05-01,2025-05,Canada,International,Sales,46067.7,25710.87,71778.57,49023.13,26518.65,73099.74,-2955.43,-807.78,-1321.17
2025-05-01,2025-05,Canada,International,Technology,60813.43,34831.48,95644.91,61404.27,36832.42,100287.1,-590.84,-2000.94,-4642.19
2025-05-01,2025-05,Canada,West,G&A,40654.17,24432.2,65086.37,42215.1,24856.97,68655.15,-1560.93,-424.77,-3568.78
2025-05-01,2025-05,Canada,West,Marketing,51637.18,35087.01,86724.19,53767.29,35845.34,89998.25,-2130.11,-758.33,-3274.06
2025-05-01,2025-05,Canada,West,Operations,90871.41,50874.36,141745.77,101329.53,51996.74,152076.87,-10458.12,-1122.38,-10331.1
2025-05-01,2025-05,Canada,West,Sales,71300.12,38376.14,109676.25,72643.85,39716.58,110653.12,-1343.73,-1340.44,-976.87
2025-05-01,2025-05,Canada,West,Technology,83233.27,43458.14,126691.41,89472.79,44304.19,129956.44,-6239.52,-846.05,-3265.03
2025-05-01,2025-05,UK,Central,G&A,27895.13,15900.82,43795.95,28044.92,16541.41,43713.14,-149.79,-640.59,82.81
2025-05-01,2025-05,UK,Central,Marketing,35400.29,21615.64,57015.92,36612.7,22669.38,60702.48,-1212.41,-1053.74,-3686.56
2025-05-01,2025-05,UK,Central,Operations,70583.09,44133.8,114716.89,73863.67,44494.61,121278.7,-3280.58,-360.81,-6561.81
2025-05-01,2025-05,UK,Central,Sales,50866.61,30865.62,81732.23,50637.49,33762.39,85660.88,229.12,-2896.77,-3928.65
2025-05-01,2025-05,UK,Central,Technology,63800.8,42507.7,106308.5,66503.62,44029.96,112083.83,-2702.82,-1522.26,-5775.33
2025-05-01,2025-05,UK,East,G&A,26230.05,16675.47,42905.53,27545.18,17624.01,45553.83,-1315.13,-948.54,-2648.3
2025-05-01,2025-05,UK,East,Marketing,34657.28,20777.21,55434.49,35088.8,21467.89,56305.39,-431.52,-690.68,-870.9
2025-05-01,2025-05,UK,East,Operations,64933.71,39146.44,104080.15,68085.74,37830.52,111708.0,-3152.03,1315.92,-7627.85
2025-05-01,2025-05,UK,East,Sales,50334.21,29147.41,79481.63,52622.33,30491.56,87644.75,-2288.12,-1344.15,-8163.12
2025-05-01,2025-05,UK,East,Technology,61417.48,33636.86,95054.34,60896.21,34969.2,102319.76,521.27,-1332.34,-7265.42
2025-05-01,2025-05,UK,International,G&A,23260.59,16000.14,39260.73,24517.58,17325.03,40178.61,-1256.99,-1324.89,-917.88
2025-05-01,2025-05,UK,International,Marketing,28728.35,21263.93,49992.28,30837.34,22932.57,54928.91,-2108.99,-1668.64,-4936.63
2025-05-01,2025-05,UK,International,Operations,56079.91,34329.35,90409.26,59762.14,35130.28,94788.37,-3682.23,-800.93,-4379.11
2025-05-01,2025-05,UK,International,Sales,44870.7,25597.11,70467.81,47068.69,26473.15,77089.91,-2197.99,-876.04,-6622.1
2025-05-01,2025-05,UK,International,Technology,45940.57,31578.85,77519.43,48566.85,31046.24,80592.98,-2626.28,532.61,-3073.55
2025-05-01,2025-05,UK,West,G&A,32422.6,17617.02,50039.61,32266.57,17914.63,54546.8,156.03,-297.61,-4507.19
2025-05-01,2025-05,UK,West,Marketing,42018.68,25041.12,67059.81,43535.99,24771.99,66670.18,-1517.31,269.13,389.63
2025-05-01,2025-05,UK,West,Operations,74774.61,48885.02,123659.63,78554.17,53575.97,126035.49,-3779.56,-4690.95,-2375.86
2025-05-01,2025-05,UK,West,Sales,60903.68,41636.53,102540.21,64184.05,42646.78,105458.76,-3280.37,-1010.25,-2918.55
2025-05-01,2025-05,UK,West,Technology,70323.61,47036.46,117360.06,70903.9,48089.36,117314.65,-580.29,-1052.9,45.41
2025-05-01,2025-05,USA,Central,G&A,43518.56,26536.54,70055.11,48490.71,27452.67,73474.16,-4972.15,-916.13,-3419.05
2025-05-01,2025-05,USA,Central,Marketing,59874.9,33929.57,93804.47,61223.93,35730.44,105120.41,-1349.03,-1800.87,-11315.94
2025-05-01,2025-05,USA,Central,Operations,109071.86,67468.54,176540.4,117411.48,70951.56,180672.73,-8339.62,-3483.02,-4132.33
2025-05-01,2025-05,USA,Central,Sales,84371.01,53150.37,137521.38,86937.58,54349.74,151185.19,-2566.57,-1199.37,-13663.81
2025-05-01,2025-05,USA,Central,Technology,103216.48,54874.64,158091.12,107247.04,59944.37,161499.48,-4030.56,-5069.73,-3408.36
2025-05-01,2025-05,USA,East,G&A,45662.92,26829.89,72492.81,46045.64,28545.91,76238.98,-382.72,-1716.02,-3746.17
2025-05-01,2025-05,USA,East,Marketing,51272.17,37200.24,88472.41,53911.31,39371.44,91337.16,-2639.14,-2171.2,-2864.75
2025-05-01,2025-05,USA,East,Operations,90941.69,63468.82,154410.5,95510.8,64643.46,164777.89,-4569.11,-1174.64,-10367.39
2025-05-01,2025-05,USA,East,Sales,76146.17,45718.74,121864.9,77936.46,48464.57,128174.73,-1790.29,-2745.83,-6309.83
2025-05-01,2025-05,USA,East,Technology,101796.64,51508.73,153305.37,107931.14,52667.42,154961.72,-6134.5,-1158.69,-1656.35
2025-05-01,2025-05,USA,International,G&A,36917.36,24345.66,61263.01,37536.81,26186.32,63225.37,-619.45,-1840.66,-1962.36
2025-05-01,2025-05,USA,International,Marketing,42942.6,28128.85,71071.45,43217.96,30118.06,72622.57,-275.36,-1989.21,-1551.12
2025-05-01,2025-05,USA,International,Operations,77391.59,56511.98,133903.57,83382.69,58855.54,144652.58,-5991.1,-2343.56,-10749.01
2025-05-01,2025-05,USA,International,Sales,60119.1,41714.54,101833.65,59776.56,42533.4,108409.42,342.54,-818.86,-6575.77
2025-05-01,2025-05,USA,International,Technology,83505.37,42996.93,126502.3,86641.29,48179.47,134528.72,-3135.92,-5182.54,-8026.42
2025-05-01,2025-05,USA,West,G&A,50722.16,26457.54,77179.7,52994.62,28241.71,87100.06,-2272.46,-1784.17,-9920.36
2025-05-01,2025-05,USA,West,Marketing,71491.69,46941.71,118433.4,74069.36,46756.38,124572.35,-2577.67,185.33,-6138.95
2025-05-01,2025-05,USA,West,Operations,123804.25,76314.29,200118.54,127905.21,83472.9,206095.83,-4100.96,-7158.61,-5977.29
2025-05-01,2025-05,USA,West,Sales,94882.67,60550.66,155433.34,96974.03,62195.44,163868.63,-2091.36,-1644.78,-8435.29
2025-05-01,2025-05,USA,West,Technology,114222.72,74589.94,188812.66,117006.64,78467.49,193730.82,-2783.92,-3877.55,-4918.16
2025-06-01,2025-06,Canada,Central,G&A,33458.45,23578.53,57036.98,34264.08,24511.22,61898.87,-805.63,-932.69,-4861.89
2025-06-01,2025-06,Canada,Central,Marketing,41408.39,26895.35,68303.74,43677.19,28638.69,71211.59,-2268.8,-1743.34,-2907.85
2025-06-01,2025-06,Canada,Central,Operations,66173.36,57863.16,124036.52,70479.51,57950.59,129690.36,-4306.15,-87.43,-5653.84
2025-06-01,2025-06,Canada,Central,Sales,56810.38,37654.15,94464.53,62047.1,39257.14,99140.79,-5236.72,-1602.99,-4676.26
2025-06-01,2025-06,Canada,Central,Technology,72647.52,50160.67,122808.19,76190.37,52238.26,126288.11,-3542.85,-2077.59,-3479.92
2025-06-01,2025-06,Canada,East,G&A,30197.15,19746.52,49943.67,32921.19,20399.4,50053.13,-2724.04,-652.88,-109.46
2025-06-01,2025-06,Canada,East,Marketing,40905.16,27328.79,68233.96,42245.39,28532.85,69939.04,-1340.23,-1204.06,-1705.08
2025-06-01,2025-06,Canada,East,Operations,78944.1,44198.16,123142.26,79301.67,45820.69,122749.33,-357.57,-1622.53,392.93
2025-06-01,2025-06,Canada,East,Sales,61965.72,34162.0,96127.71,64362.44,36014.73,99347.36,-2396.72,-1852.73,-3219.65
2025-06-01,2025-06,Canada,East,Technology,69020.55,36399.36,105419.91,70828.98,38449.33,110085.99,-1808.43,-2049.97,-4666.08
2025-06-01,2025-06,Canada,International,G&A,29927.4,17357.97,47285.37,30456.42,18302.04,49023.24,-529.02,-944.07,-1737.87
2025-06-01,2025-06,Canada,International,Marketing,33190.74,22150.76,55341.5,35493.51,24013.1,58516.5,-2302.77,-1862.34,-3175.0
2025-06-01,2025-06,Canada,International,Operations,61060.08,38081.41,99141.49,65507.03,39153.53,105802.77,-4446.95,-1072.12,-6661.28
2025-06-01,2025-06,Canada,International,Sales,49955.78,29497.01,79452.79,53113.26,30330.07,85911.79,-3157.48,-833.06,-6459.0
2025-06-01,2025-06,Canada,International,Technology,58146.37,33538.07,91684.45,61817.18,35429.6,95406.07,-3670.81,-1891.53,-3721.62
2025-06-01,2025-06,Canada,West,G&A,40140.56,20155.84,60296.4,41655.24,19846.93,61832.46,-1514.68,308.91,-1536.06
2025-06-01,2025-06,Canada,West,Marketing,47129.25,32691.29,79820.55,49716.34,33849.32,85029.86,-2587.09,-1158.03,-5209.31
2025-06-01,2025-06,Canada,West,Operations,89098.51,54671.55,143770.05,96453.12,58706.63,148363.85,-7354.61,-4035.08,-4593.8
2025-06-01,2025-06,Canada,West,Sales,67909.74,39398.9,107308.65,69133.25,40990.06,110375.57,-1223.51,-1591.16,-3066.92
2025-06-01,2025-06,Canada,West,Technology,85790.18,54369.92,140160.1,85167.37,55723.31,151281.41,622.81,-1353.39,-11121.31
2025-06-01,2025-06,UK,Central,G&A,29154.39,18024.3,47178.69,30002.96,18762.45,48530.78,-848.57,-738.15,-1352.09
2025-06-01,2025-06,UK,Central,Marketing,38830.09,23175.79,62005.88,39289.27,24111.78,63257.58,-459.18,-935.99,-1251.7
2025-06-01,2025-06,UK,Central,Operations,70776.99,44232.02,115009.02,72298.14,41705.94,119888.46,-1521.15,2526.08,-4879.44
2025-06-01,2025-06,UK,Central,Sales,52955.82,31529.82,84485.63,55245.61,31928.61,86828.53,-2289.79,-398.79,-2342.9
2025-06-01,2025-06,UK,Central,Technology,59400.26,33891.02,93291.28,61791.88,36140.28,92973.36,-2391.62,-2249.26,317.92
2025-06-01,2025-06,UK,East,G&A,27864.93,17060.6,44925.54,29558.03,18606.94,45744.77,-1693.1,-1546.34,-819.23
2025-06-01,2025-06,UK,East,Marketing,39364.88,21959.22,61324.1,42272.19,22503.85,64994.97,-2907.31,-544.63,-3670.87
2025-06-01,2025-06,UK,East,Operations,67053.82,36496.59,103550.42,66683.35,37050.21,108255.31,370.47,-553.62,-4704.89
2025-06-01,2025-06,UK,East,Sales,48145.91,29839.17,77985.08,49234.13,29838.65,78980.25,-1088.22,0.52,-995.17
2025-06-01,2025-06,UK,East,Technology,57687.04,39757.95,97444.99,63017.1,42031.74,103076.23,-5330.06,-2273.79,-5631.24
2025-06-01,2025-06,UK,International,G&A,22218.72,13750.8,35969.52,23388.02,13669.77,36250.92,-1169.3,81.03,-281.4
2025-06-01,2025-06,UK,International,Marketing,28967.7,22157.99,51125.68,31008.53,24068.99,51095.04,-2040.83,-1911.0,30.64
2025-06-01,2025-06,UK,International,Operations,56004.09,30133.27,86137.36,58774.57,32768.11,88619.66,-2770.48,-2634.84,-2482.3
2025-06-01,2025-06,UK,International,Sales,41304.62,24662.5,65967.12,42938.58,25869.91,67252.29,-1633.96,-1207.41,-1285.17
2025-06-01,2025-06,UK,International,Technology,53472.87,28611.23,82084.1,55609.63,31255.3,87737.21,-2136.76,-2644.07,-5653.11
2025-06-01,2025-06,UK,West,G&A,32651.65,19016.39,51668.04,33001.38,20300.35,54319.24,-349.73,-1283.96,-2651.2
2025-06-01,2025-06,UK,West,Marketing,42385.55,25397.42,67782.97,42551.66,26141.74,72079.66,-166.11,-744.32,-4296.69
2025-06-01,2025-06,UK,West,Operations,80688.09,52289.82,132977.9,80531.29,56209.29,142292.27,156.8,-3919.47,-9314.37
2025-06-01,2025-06,UK,West,Sales,60203.32,36114.58,96317.9,59377.3,38460.58,99152.11,826.02,-2346.0,-2834.21
2025-06-01,2025-06,UK,West,Technology,75800.24,48208.52,124008.77,80111.51,50035.04,124842.73,-4311.27,-1826.52,-833.96
2025-06-01,2025-06,USA,Central,G&A,47620.69,26831.0,74451.69,49282.42,27593.46,79683.03,-1661.73,-762.46,-5231.34
2025-06-01,2025-06,USA,Central,Marketing,58817.9,34695.11,93513.01,62431.04,34939.93,99185.53,-3613.14,-244.82,-5672.52
2025-06-01,2025-06,USA,Central,Operations,102135.37,70464.9,172600.26,101055.95,70849.53,174316.52,1079.42,-384.63,-1716.26
2025-06-01,2025-06,USA,Central,Sales,86786.18,52978.35,139764.53,93748.91,55114.51,144444.45,-6962.73,-2136.16,-4679.92
2025-06-01,2025-06,USA,Central,Technology,101142.84,65661.66,166804.5,105276.73,66920.47,166800.1,-4133.89,-1258.81,4.4
