month_start,period,entity,region,department,salary_opex,non_salary_opex,total_opex,scenario
2024-06-01,2024-06,Canada,Central,Marketing,43803.72,23478.24,65515.36,Budget
2024-06-01,2024-06,Canada,East,Marketing,45487.37,26499.23,69830.72,Budget
2024-06-01,2024-06,Canada,International,Marketing,32869.62,19161.16,52810.86,Budget
2024-06-01,2024-06,Canada,West,Operations,100889.47,53477.57,162388.22,Budget
2024-06-01,2024-06,Canada,Central,Operations,83589.98,55137.43,140903.17,Budget
2024-06-01,2024-06,Canada,East,Operations,72939.87,51098.05,119866.45,Budget
2024-06-01,2024-06,Canada,International,Operations,69666.89,42341.24,103600.3,Budget
2024-06-01,2024-06,Canada,West,G&A,39309.63,24717.31,65448.8,Budget
2024-06-01,2024-06,Canada,Central,G&A,34333.12,21150.64,54914.14,Budget
2024-06-01,2024-06,Canada,East,G&A,35233.43,16960.81,52240.78,Budget
2024-06-01,2024-06,Canada,International,G&A,29437.11,18427.98,46429.66,Budget
2024-06-01,2024-06,Canada,West,Technology,88467.0,59496.27,145533.31,Budget
2024-06-01,2024-06,Canada,Central,Technology,76649.92,38738.2,113188.37,Budget
2024-06-01,2024-06,Canada,East,Technology,68313.48,38522.68,113643.4,Budget
2024-06-01,2024-06,Canada,International,Technology,60309.27,33018.68,89939.05,Budget
2024-06-01,2024-06,USA,West,Sales,95156.14,55803.3,137477.11,Budget
2024-06-01,2024-06,USA,Central,Sales,74629.96,51237.42,125800.49,Budget
2024-06-01,2024-06,USA,East,Sales,85798.89,49338.56,137358.9,Budget
2024-06-01,2024-06,USA,International,Sales,66883.4,40232.03,109684.89,Budget
2024-06-01,2024-06,USA,West,Marketing,69909.79,44073.42,108987.97,Budget
2024-06-01,2024-06,USA,Central,Marketing,58537.99,33962.05,96382.21,Budget
2024-06-01,2024-06,USA,East,Marketing,63129.33,28221.92,92562.24,Budget
2024-06-01,2024-06,USA,International,Marketing,45915.78,28905.97,77010.66,Budget
2024-06-01,2024-06,USA,West,Operations,134914.27,81438.12,213677.08,Budget
2024-06-01,2024-06,USA,Central,Operations,107779.76,64180.29,174132.98,Budget
2024-06-01,2024-06,USA,East,Operations,107396.94,56608.34,165584.13,Budget
2024-06-01,2024-06,USA,International,Operations,84597.94,46206.33,129283.54,Budget
2024-06-01,2024-06,USA,West,G&A,51297.06,33112.84,82343.61,Budget
2024-06-01,2024-06,USA,Central,G&A,46701.73,24102.73,71121.16,Budget
2024-06-01,2024-06,USA,East,G&A,42776.65,28771.14,72763.21,Budget
2024-06-01,2024-06,USA,International,G&A,38507.42,20327.94,58755.0,Budget
2024-06-01,2024-06,USA,West,Technology,117113.5,69831.4,179889.31,Budget
2024-06-01,2024-06,USA,Central,Technology,93601.07,65315.47,157747.23,Budget
2024-06-01,2024-06,USA,East,Technology,105726.84,58395.21,155805.62,Budget
2024-06-01,2024-06,USA,International,Technology,81099.8,48071.62,125495.92,Budget
2024-06-01,2024-06,UK,West,Sales,57848.76,40526.9,99989.2,Budget
2024-06-01,2024-06,UK,Central,Sales,47122.8,29804.6,73610.96,Budget
2024-06-01,2024-06,UK,East,Sales,50759.16,29771.19,80262.66,Budget
2024-06-01,2024-06,UK,International,Sales,35605.76,24929.01,65629.74,Budget
2024-06-01,2024-06,UK,West,Marketing,46120.04,26135.05,73364.28,Budget
2024-06-01,2024-06,UK,Central,Marketing,34390.97,23961.26,60180.9,Budget
2024-06-01,2024-06,UK,East,Marketing,35326.22,22428.73,55368.23,Budget
2024-06-01,2024-06,UK,International,Marketing,32848.99,13892.15,45668.36,Budget
2024-06-01,2024-06,UK,West,Operations,83142.8,42161.42,123186.24,Budget
2024-06-01,2024-06,UK,Central,Operations,78960.92,41472.62,118270.1,Budget
2024-06-01,2024-06,UK,East,Operations,66347.03,43241.58,107338.69,Budget
2024-06-01,2024-06,UK,International,Operations,53585.45,31791.46,83172.85,Budget
2024-06-01,2024-06,UK,West,G&A,35308.91,22791.11,56372.98,Budget
2024-06-01,2024-06,UK,Central,G&A,31976.48,18189.11,49026.7,Budget
2024-06-01,2024-06,UK,East,G&A,27680.25,16864.51,43991.93,Budget
2024-06-01,2024-06,UK,International,G&A,21349.74,13506.55,34652.24,Budget
2024-06-01,2024-06,UK,West,Technology,73628.97,40250.67,113320.36,Budget
2024-06-01,2024-06,UK,Central,Technology,63948.14,39561.68,101492.86,Budget
2024-06-01,2024-06,UK,East,Technology,64553.74,41867.7,105514.46,Budget
2024-06-01,2024-06,UK,International,Technology,50582.31,33897.27,78482.18,Budget
2024-07-01,2024-07,Canada,West,Sales,75979.16,46901.69,123260.94,Budget
2024-07-01,2024-07,Canada,Central,Sales,65660.37,37188.27,101045.03,Budget
2024-07-01,2024-07,Canada,East,Sales,58691.07,34101.09,91481.54,Budget
2024-07-01,2024-07,Canada,International,Sales,46933.97,31330.32,82106.71,Budget
2024-07-01,2024-07,Canada,West,Marketing,52561.86,34276.7,82349.21,Budget
2024-07-01,2024-07,Canada,Central,Marketing,42573.2,30703.99,74300.38,Budget
2024-07-01,2024-07,Canada,East,Marketing,45817.01,25486.15,71188.88,Budget
2024-07-01,2024-07,Canada,International,Marketing,36123.29,22595.94,60822.09,Budget
2024-07-01,2024-07,Canada,West,Operations,103963.01,56971.33,160061.06,Budget
2024-07-01,2024-07,Canada,Central,Operations,84179.77,52829.89,134566.56,Budget
2024-07-01,2024-07,Canada,East,Operations,85084.4,47764.38,129638.27,Budget
2024-07-01,2024-07,Canada,International,Operations,63286.76,45576.32,108618.72,Budget
2024-07-01,2024-07,Canada,West,G&A,42449.21,26320.48,66836.3,Budget
2024-07-01,2024-07,Canada,Central,G&A,31844.82,21232.25,52876.51,Budget
2024-07-01,2024-07,Canada,East,G&A,34553.35,18660.88,51404.07,Budget
2024-07-01,2024-07,Canada,International,G&A,26784.15,17271.66,42022.2,Budget
2024-07-01,2024-07,Canada,West,Technology,84128.25,50553.68,133604.46,Budget
2024-07-01,2024-07,Canada,Central,Technology,70334.39,46289.08,117523.65,Budget
2024-07-01,2024-07,Canada,East,Technology,74800.64,46685.43,121296.85,Budget
2024-07-01,2024-07,Canada,International,Technology,56976.43,36691.98,96632.66,Budget
2024-07-01,2024-07,USA,West,Sales,92871.54,65164.71,162955.45,Budget
2024-07-01,2024-07,USA,Central,Sales,84410.52,50423.34,141693.84,Budget
2024-07-01,2024-07,USA,East,Sales,85847.47,48165.4,128218.34,Budget
2024-07-01,2024-07,USA,International,Sales,61169.72,40778.37,107878.45,Budget
2024-07-01,2024-07,USA,West,Marketing,74705.76,41153.44,114976.82,Budget
2024-07-01,2024-07,USA,Central,Marketing,59470.23,36606.01,98243.99,Budget
2024-07-01,2024-07,USA,East,Marketing,50954.74,32577.29,84913.45,Budget
2024-07-01,2024-07,USA,International,Marketing,48168.59,28844.17,76998.92,Budget
2024-07-01,2024-07,USA,West,Operations,121219.44,71104.02,196625.68,Budget
2024-07-01,2024-07,USA,Central,Operations,118373.31,74461.28,185238.04,Budget
2024-07-01,2024-07,USA,East,Operations,114282.49,56926.72,174050.27,Budget
2024-07-01,2024-07,USA,International,Operations,92483.02,52141.4,139880.52,Budget
2024-07-01,2024-07,USA,West,G&A,51721.59,31446.75,80721.91,Budget
2024-07-01,2024-07,USA,Central,G&A,48866.15,28619.0,78233.94,Budget
2024-07-01,2024-07,USA,East,G&A,41748.12,25754.87,71892.63,Budget
2024-07-01,2024-07,USA,International,G&A,36359.9,22740.54,62088.9,Budget
2024-07-01,2024-07,USA,West,Technology,118950.17,65700.32,190185.21,Budget
2024-07-01,2024-07,USA,Central,Technology,98758.32,58171.02,148782.9,Budget
2024-07-01,2024-07,USA,East,Technology,96936.5,55625.96,151018.7,Budget
2024-07-01,2024-07,USA,International,Technology,79484.2,48031.13,125034.54,Budget
2024-07-01,2024-07,UK,West,Sales,55217.78,30119.52,83414.98,Budget
2024-07-01,2024-07,UK,Central,Sales,50114.82,31040.65,82353.77,Budget
2024-07-01,2024-07,UK,East,Sales,48771.73,33241.27,80706.0,Budget
2024-07-01,2024-07,UK,International,Sales,40684.64,28077.12,65355.56,Budget
2024-07-01,2024-07,UK,West,Marketing,47828.72,21899.09,69155.83,Budget
2024-07-01,2024-07,UK,Central,Marketing,37040.66,21653.03,56714.13,Budget
2024-07-01,2024-07,UK,East,Marketing,30776.28,17443.37,51680.19,Budget
2024-07-01,2024-07,UK,International,Marketing,32132.0,20824.1,54997.57,Budget
2024-07-01,2024-07,UK,West,Operations,88270.27,49730.06,135024.58,Budget
2024-07-01,2024-07,UK,Central,Operations,69519.42,50311.28,112735.35,Budget
2024-07-01,2024-07,UK,East,Operations,72450.4,39488.08,114010.78,Budget
2024-07-01,2024-07,UK,International,Operations,49849.64,29420.36,78722.3,Budget
2024-07-01,2024-07,UK,West,G&A,35527.94,20689.59,55595.75,Budget
2024-07-01,2024-07,UK,Central,G&A,29190.72,14822.55,48065.31,Budget
2024-07-01,2024-07,UK,East,G&A,26045.66,16765.71,45184.56,Budget
2024-07-01,2024-07,UK,International,G&A,22442.82,13952.51,37082.73,Budget
2024-07-01,2024-07,UK,West,Technology,72872.88,40876.43,108848.87,Budget
2024-07-01,2024-07,UK,Central,Technology,67286.49,39143.95,105673.95,Budget
2024-07-01,2024-07,UK,East,Technology,65855.22,34464.47,94368.0,Budget
2024-07-01,2024-07,UK,International,Technology,42840.1,30202.05,73893.11,Budget
2024-08-01,2024-08,Canada,West,Sales,66360.63,42354.74,111763.03,Budget
2024-08-01,2024-08,Canada,Central,Sales,71257.26,38946.5,115204.85,Budget
2024-08-01,2024-08,Canada,East,Sales,67342.4,37485.94,102507.35,Budget
2024-08-01,2024-08,Canada,International,Sales,49902.28,29883.95,77316.15,Budget
2024-08-01,2024-08,Canada,West,Marketing,54757.97,36104.0,93017.37,Budget
2024-08-01,2024-08,Canada,Central,Marketing,41367.69,27155.11,71642.06,Budget
2024-08-01,2024-08,Canada,East,Marketing,38328.54,27177.69,66906.25,Budget
2024-08-01,2024-08,Canada,International,Marketing,37113.78,21965.44,61044.25,Budget
2024-08-01,2024-08,Canada,West,Operations,91016.55,61745.58,153366.45,Budget
2024-08-01,2024-08,Canada,Central,Operations,83395.0,49984.78,140726.06,Budget
2024-08-01,2024-08,Canada,East,Operations,76895.65,46589.95,123868.18,Budget
2024-08-01,2024-08,Canada,International,Operations,69475.57,45226.03,111941.92,Budget
2024-08-01,2024-08,Canada,West,G&A,36916.78,22197.54,57093.08,Budget
2024-08-01,2024-08,Canada,Central,G&A,33462.01,23204.72,56826.58,Budget
2024-08-01,2024-08,Canada,East,G&A,33771.51,19371.25,50382.91,Budget
2024-08-01,2024-08,Canada,International,G&A,29141.89,15433.47,44306.39,Budget
2024-08-01,2024-08,Canada,West,Technology,84664.27,51569.18,148155.79,Budget
2024-08-01,2024-08,Canada,Central,Technology,72317.54,48481.6,113026.36,Budget
2024-08-01,2024-08,Canada,East,Technology,75711.59,40201.8,116454.4,Budget
2024-08-01,2024-08,Canada,International,Technology,63916.95,38442.0,99183.05,Budget
2024-08-01,2024-08,USA,West,Sales,92789.19,53385.18,153278.02,Budget
2024-08-01,2024-08,USA,Central,Sales,81329.9,56300.53,145213.94,Budget
2024-08-01,2024-08,USA,East,Sales,72857.21,41975.68,114050.42,Budget
2024-08-01,2024-08,USA,International,Sales,61514.75,36855.85,98831.16,Budget
2024-08-01,2024-08,USA,West,Marketing,72658.49,37836.93,108054.03,Budget
2024-08-01,2024-08,USA,Central,Marketing,58985.07,38563.48,97221.73,Budget
2024-08-01,2024-08,USA,East,Marketing,56866.8,32577.41,92124.83,Budget
2024-08-01,2024-08,USA,International,Marketing,47606.12,30023.74,78039.26,Budget
2024-08-01,2024-08,USA,West,Operations,125603.81,78682.56,193872.63,Budget
2024-08-01,2024-08,USA,Central,Operations,129017.36,67511.69,202958.22,Budget
2024-08-01,2024-08,USA,East,Operations,118584.05,60799.0,172007.58,Budget
2024-08-01,2024-08,USA,International,Operations,86433.1,48139.56,137088.5,Budget
2024-08-01,2024-08,USA,West,G&A,52880.92,37438.85,88936.37,Budget
2024-08-01,2024-08,USA,Central,G&A,45256.56,32218.58,76901.21,Budget
2024-08-01,2024-08,USA,East,G&A,40861.13,24972.45,63791.43,Budget
2024-08-01,2024-08,USA,International,G&A,35647.33,22672.86,56797.91,Budget
2024-08-01,2024-08,USA,West,Technology,122163.52,72746.37,198526.16,Budget
2024-08-01,2024-08,USA,Central,Technology,103031.37,60406.61,163982.17,Budget
2024-08-01,2024-08,USA,East,Technology,95163.79,54013.93,149263.47,Budget
2024-08-01,2024-08,USA,International,Technology,80270.67,53440.48,136030.33,Budget
2024-08-01,2024-08,UK,West,Sales,54290.34,39813.43,95577.03,Budget
2024-08-01,2024-08,UK,Central,Sales,49041.69,29706.39,80391.45,Budget
2024-08-01,2024-08,UK,East,Sales,54055.94,35542.16,85539.55,Budget
2024-08-01,2024-08,UK,International,Sales,45580.92,26286.15,67725.2,Budget
2024-08-01,2024-08,UK,West,Marketing,46352.67,23135.34,66700.16,Budget
2024-08-01,2024-08,UK,Central,Marketing,35728.33,21976.96,55250.29,Budget
2024-08-01,2024-08,UK,East,Marketing,38574.76,21059.99,60172.1,Budget
2024-08-01,2024-08,UK,International,Marketing,32293.17,18769.38,48987.1,Budget
2024-08-01,2024-08,UK,West,Operations,79735.0,46621.43,124362.53,Budget
2024-08-01,2024-08,UK,Central,Operations,75960.23,38856.54,116945.98,Budget
2024-08-01,2024-08,UK,East,Operations,67682.03,39552.63,108772.98,Budget
2024-08-01,2024-08,UK,International,Operations,54841.92,34698.32,88816.34,Budget
2024-08-01,2024-08,UK,West,G&A,32141.13,18233.93,50525.37,Budget
2024-08-01,2024-08,UK,Central,G&A,27859.54,16487.97,47683.34,Budget
2024-08-01,2024-08,UK,East,G&A,26994.83,15649.19,41756.24,Budget
2024-08-01,2024-08,UK,International,G&A,22722.78,14870.23,39263.33,Budget
2024-08-01,2024-08,UK,West,Technology,75314.83,40406.19,124271.35,Budget
2024-08-01,2024-08,UK,Central,Technology,70999.88,35964.57,107130.93,Budget
2024-08-01,2024-08,UK,East,Technology,67519.26,35018.81,99616.85,Budget
2024-08-01,2024-08,UK,International,Technology,51654.96,29330.38,82035.92,Budget
2024-09-01,2024-09,Canada,West,Sales,66267.19,43848.49,113690.89,Budget
2024-09-01,2024-09,Canada,Central,Sales,64645.2,36638.48,96751.58,Budget
2024-09-01,2024-09,Canada,East,Sales,57113.98,35332.44,92742.35,Budget
2024-09-01,2024-09,Canada,International,Sales,48367.01,30397.56,79361.18,Budget
2024-09-01,2024-09,Canada,West,Marketing,47737.76,32383.35,79550.19,Budget
2024-09-01,2024-09,Canada,Central,Marketing,49630.04,25090.87,71738.82,Budget
2024-09-01,2024-09,Canada,East,Marketing,40949.27,27274.01,66093.9,Budget
2024-09-01,2024-09,Canada,International,Marketing,35072.82,22977.51,58576.03,Budget
2024-09-01,2024-09,Canada,West,Operations,93413.11,68851.95,159951.55,Budget
2024-09-01,2024-09,Canada,Central,Operations,82721.85,48036.27,140024.06,Budget
2024-09-01,2024-09,Canada,East,Operations,77773.92,45887.51,120889.94,Budget
2024-09-01,2024-09,Canada,International,Operations,68908.46,34896.23,111487.46,Budget
2024-09-01,2024-09,Canada,West,G&A,38512.38,22163.1,60772.64,Budget
2024-09-01,2024-09,Canada,Central,G&A,35399.05,20227.13,53355.18,Budget
2024-09-01,2024-09,Canada,East,G&A,30354.2,19627.55,48672.95,Budget
2024-09-01,2024-09,Canada,International,G&A,26732.97,16125.95,41718.87,Budget
2024-09-01,2024-09,Canada,West,Technology,88041.79,56692.58,149439.59,Budget
2024-09-01,2024-09,Canada,Central,Technology,73965.12,47692.75,125916.67,Budget
2024-09-01,2024-09,Canada,East,Technology,62776.19,46234.3,110349.42,Budget
2024-09-01,2024-09,Canada,International,Technology,63665.25,35428.72,97201.87,Budget
2024-09-01,2024-09,USA,West,Sales,96387.71,69618.16,154488.31,Budget
2024-09-01,2024-09,USA,Central,Sales,86122.53,52972.96,143954.77,Budget
2024-09-01,2024-09,USA,East,Sales,81178.52,38006.3,116154.25,Budget
2024-09-01,2024-09,USA,International,Sales,62421.11,38777.32,105061.85,Budget
2024-09-01,2024-09,USA,West,Marketing,67902.43,41863.12,110673.76,Budget
2024-09-01,2024-09,USA,Central,Marketing,53103.76,38965.16,86614.75,Budget
2024-09-01,2024-09,USA,East,Marketing,57620.75,42125.89,92538.37,Budget
2024-09-01,2024-09,USA,International,Marketing,45693.75,27736.26,69473.37,Budget
2024-09-01,2024-09,USA,West,Operations,107876.98,80598.38,187398.46,Budget
2024-09-01,2024-09,USA,Central,Operations,113796.38,64934.25,177259.34,Budget
2024-09-01,2024-09,USA,East,Operations,122215.31,61341.93,176900.65,Budget
2024-09-01,2024-09,USA,International,Operations,85390.14,47958.42,136908.83,Budget
2024-09-01,2024-09,USA,West,G&A,55673.84,26566.25,82319.26,Budget
2024-09-01,2024-09,USA,Central,G&A,47855.07,28282.19,76026.32,Budget
2024-09-01,2024-09,USA,East,G&A,45774.47,25868.54,72603.48,Budget
2024-09-01,2024-09,USA,International,G&A,37359.92,20712.26,57496.88,Budget
2024-09-01,2024-09,USA,West,Technology,121808.53,68089.58,181911.2,Budget
2024-09-01,2024-09,USA,Central,Technology,89430.25,63855.4,154043.33,Budget
2024-09-01,2024-09,USA,East,Technology,94661.02,57745.87,156960.0,Budget
2024-09-01,2024-09,USA,International,Technology,81966.41,47879.45,130813.12,Budget
2024-09-01,2024-09,UK,West,Sales,56242.63,31478.92,89309.04,Budget
2024-09-01,2024-09,UK,Central,Sales,50717.8,38581.03,88096.78,Budget
2024-09-01,2024-09,UK,East,Sales,53915.61,30908.27,83773.41,Budget
2024-09-01,2024-09,UK,International,Sales,41832.44,25004.47,66259.6,Budget
2024-09-01,2024-09,UK,West,Marketing,47714.19,25505.42,70805.78,Budget
2024-09-01,2024-09,UK,Central,Marketing,38025.98,22773.98,60445.39,Budget
2024-09-01,2024-09,UK,East,Marketing,39731.36,23412.75,61875.67,Budget
2024-09-01,2024-09,UK,International,Marketing,30799.67,17126.21,48490.82,Budget
2024-09-01,2024-09,UK,West,Operations,81969.99,48538.8,140451.63,Budget
2024-09-01,2024-09,UK,Central,Operations,69066.07,47782.54,116420.61,Budget
2024-09-01,2024-09,UK,East,Operations,64329.97,41759.95,103979.55,Budget
2024-09-01,2024-09,UK,International,Operations,54999.63,34611.29,93067.54,Budget
2024-09-01,2024-09,UK,West,G&A,32862.86,23880.41,57628.6,Budget
2024-09-01,2024-09,UK,Central,G&A,26209.36,20055.76,47385.69,Budget
2024-09-01,2024-09,UK,East,G&A,28463.48,19145.63,49732.87,Budget
2024-09-01,2024-09,UK,International,G&A,20690.55,14194.92,35201.64,Budget
2024-09-01,2024-09,UK,West,Technology,78843.73,38001.2,119919.93,Budget
2024-09-01,2024-09,UK,Central,Technology,58075.61,37236.12,100450.96,Budget
2024-09-01,2024-09,UK,East,Technology,60459.87,42114.25,100979.16,Budget
2024-09-01,2024-09,UK,International,Technology,51029.8,30309.18,84367.22,Budget
2024-10-01,2024-10,Canada,West,Sales,70097.7,43229.35,116257.64,Budget
2024-10-01,2024-10,Canada,Central,Sales,61926.62,37253.82,101829.95,Budget
2024-10-01,2024-10,Canada,East,Sales,56329.55,32848.15,80662.98,Budget
2024-10-01,2024-10,Canada,International,Sales,52492.13,31010.1,81217.62,Budget
2024-10-01,2024-10,Canada,West,Marketing,50748.9,34347.02,85254.73,Budget
2024-10-01,2024-10,Canada,Central,Marketing,42994.5,26750.11,69936.48,Budget
2024-10-01,2024-10,Canada,East,Marketing,40404.87,24330.32,66975.0,Budget
2024-10-01,2024-10,Canada,International,Marketing,34782.92,21521.15,56770.04,Budget
2024-10-01,2024-10,Canada,West,Operations,86815.27,60314.6,147140.28,Budget
2024-10-01,2024-10,Canada,Central,Operations,74387.34,50190.67,130645.67,Budget
2024-10-01,2024-10,Canada,East,Operations,83987.85,48429.46,133503.69,Budget
2024-10-01,2024-10,Canada,International,Operations,61251.11,41572.69,106326.02,Budget
2024-10-01,2024-10,Canada,West,G&A,35826.94,25327.67,62076.33,Budget
2024-10-01,2024-10,Canada,Central,G&A,33761.94,23315.8,56323.25,Budget
2024-10-01,2024-10,Canada,East,G&A,35346.33,19046.15,54306.89,Budget
2024-10-01,2024-10,Canada,International,G&A,27292.71,16871.23,44711.86,Budget
2024-10-01,2024-10,Canada,West,Technology,88720.39,51896.19,137447.43,Budget
2024-10-01,2024-10,Canada,Central,Technology,78440.26,53747.91,126434.14,Budget
2024-10-01,2024-10,Canada,East,Technology,69009.19,46068.11,117382.95,Budget
2024-10-01,2024-10,Canada,International,Technology,64862.91,38403.26,104127.28,Budget
2024-10-01,2024-10,USA,West,Sales,90398.22,66702.33,157743.27,Budget
2024-10-01,2024-10,USA,Central,Sales,94668.48,50356.34,145386.6,Budget
2024-10-01,2024-10,USA,East,Sales,79989.51,50625.83,128239.83,Budget
2024-10-01,2024-10,USA,International,Sales,67711.83,41660.82,105682.77,Budget
2024-10-01,2024-10,USA,West,Marketing,63492.24,43083.8,104688.46,Budget
2024-10-01,2024-10,USA,Central,Marketing,60749.98,40282.28,102702.46,Budget
2024-10-01,2024-10,USA,East,Marketing,57430.84,35054.25,97946.17,Budget
2024-10-01,2024-10,USA,International,Marketing,50964.25,30860.87,82123.25,Budget
2024-10-01,2024-10,USA,West,Operations,123666.45,77572.07,204923.35,Budget
2024-10-01,2024-10,USA,Central,Operations,99167.09,62015.94,164356.66,Budget
2024-10-01,2024-10,USA,East,Operations,102324.54,64970.91,166882.69,Budget
2024-10-01,2024-10,USA,International,Operations,98011.51,51481.02,151220.87,Budget
2024-10-01,2024-10,USA,West,G&A,55707.55,35379.93,84374.17,Budget
2024-10-01,2024-10,USA,Central,G&A,53359.53,29032.8,82235.33,Budget
2024-10-01,2024-10,USA,East,G&A,43856.88,29425.26,68021.58,Budget
2024-10-01,2024-10,USA,International,G&A,41228.16,21141.35,62451.87,Budget
2024-10-01,2024-10,USA,West,Technology,120204.94,78817.37,192027.45,Budget
2024-10-01,2024-10,USA,Central,Technology,102659.09,62194.37,168881.42,Budget
2024-10-01,2024-10,USA,East,Technology,92172.79,61343.44,154058.83,Budget
2024-10-01,2024-10,USA,International,Technology,84247.28,52943.39,131335.55,Budget
2024-10-01,2024-10,UK,West,Sales,61299.59,37703.0,97770.46,Budget
2024-10-01,2024-10,UK,Central,Sales,55621.38,35576.77,89663.86,Budget
2024-10-01,2024-10,UK,East,Sales,51081.07,27676.56,78770.3,Budget
2024-10-01,2024-10,UK,International,Sales,41134.64,27922.74,66403.03,Budget
2024-10-01,2024-10,UK,West,Marketing,39910.21,22481.26,61489.66,Budget
2024-10-01,2024-10,UK,Central,Marketing,39649.49,23608.45,64375.25,Budget
2024-10-01,2024-10,UK,East,Marketing,34521.93,19716.66,58790.41,Budget
2024-10-01,2024-10,UK,International,Marketing,31706.35,19207.12,47733.39,Budget
2024-10-01,2024-10,UK,West,Operations,73146.52,54708.76,130650.23,Budget
2024-10-01,2024-10,UK,Central,Operations,72725.85,42634.89,110069.44,Budget
2024-10-01,2024-10,UK,East,Operations,64104.89,35535.45,98275.4,Budget
2024-10-01,2024-10,UK,International,Operations,55791.3,34788.97,96191.7,Budget
2024-10-01,2024-10,UK,West,G&A,32309.01,22352.29,54417.12,Budget
2024-10-01,2024-10,UK,Central,G&A,27862.88,17142.94,45294.86,Budget
2024-10-01,2024-10,UK,East,G&A,27694.01,15859.81,42137.51,Budget
2024-10-01,2024-10,UK,International,G&A,23090.56,14804.02,38714.5,Budget
2024-10-01,2024-10,UK,West,Technology,71394.76,41162.19,117579.54,Budget
2024-10-01,2024-10,UK,Central,Technology,70584.21,47284.26,109145.34,Budget
2024-10-01,2024-10,UK,East,Technology,63453.21,35242.05,95924.54,Budget
2024-10-01,2024-10,UK,International,Technology,53750.76,27279.05,80709.35,Budget
2024-11-01,2024-11,Canada,West,Sales,65919.9,40203.6,105999.44,Budget
2024-11-01,2024-11,Canada,Central,Sales,58173.9,35835.7,97349.15,Budget
2024-11-01,2024-11,Canada,East,Sales,53530.14,37298.81,94513.0,Budget
2024-11-01,2024-11,Canada,International,Sales,48032.72,28746.29,76449.85,Budget
2024-11-01,2024-11,Canada,West,Marketing,51269.73,32514.13,84108.52,Budget
2024-11-01,2024-11,Canada,Central,Marketing,45565.08,27147.73,76775.06,Budget
2024-11-01,2024-11,Canada,East,Marketing,44862.84,28026.92,72769.68,Budget
2024-11-01,2024-11,Canada,International,Marketing,36844.82,24290.2,58968.61,Budget
2024-11-01,2024-11,Canada,West,Operations,87568.09,54481.22,144008.09,Budget
2024-11-01,2024-11,Canada,Central,Operations,90012.65,49359.16,140135.42,Budget
2024-11-01,2024-11,Canada,East,Operations,68619.27,46680.07,117014.79,Budget
2024-11-01,2024-11,Canada,International,Operations,68612.52,32358.55,96861.37,Budget
2024-11-01,2024-11,Canada,West,G&A,43310.35,23158.68,66160.04,Budget
2024-11-01,2024-11,Canada,Central,G&A,36479.38,21106.63,58141.39,Budget
2024-11-01,2024-11,Canada,East,G&A,30415.4,18069.49,50462.23,Budget
2024-11-01,2024-11,Canada,International,G&A,25463.55,19312.61,46195.82,Budget
2024-11-01,2024-11,Canada,West,Technology,86527.34,52837.01,140001.3,Budget
2024-11-01,2024-11,Canada,Central,Technology,69393.87,49580.02,123864.25,Budget
2024-11-01,2024-11,Canada,East,Technology,77442.15,50015.35,126375.67,Budget
2024-11-01,2024-11,Canada,International,Technology,59708.51,37335.81,102050.73,Budget
2024-11-01,2024-11,USA,West,Sales,85459.53,55356.86,146318.18,Budget
2024-11-01,2024-11,USA,Central,Sales,82814.43,43437.38,126022.56,Budget
2024-11-01,2024-11,USA,East,Sales,83542.96,45733.17,127009.75,Budget
2024-11-01,2024-11,USA,International,Sales,72521.52,42251.17,113870.72,Budget
2024-11-01,2024-11,USA,West,Marketing,73650.74,43614.01,110688.0,Budget
2024-11-01,2024-11,USA,Central,Marketing,54890.21,43278.12,103057.64,Budget
2024-11-01,2024-11,USA,East,Marketing,56853.14,34648.78,92997.27,Budget
2024-11-01,2024-11,USA,International,Marketing,48273.04,26368.84,76318.03,Budget
2024-11-01,2024-11,USA,West,Operations,124699.15,77231.87,211626.36,Budget
2024-11-01,2024-11,USA,Central,Operations,109880.8,62958.12,172138.97,Budget
2024-11-01,2024-11,USA,East,Operations,103503.25,71412.72,167056.87,Budget
2024-11-01,2024-11,USA,International,Operations,89299.36,55207.23,143212.77,Budget
2024-11-01,2024-11,USA,West,G&A,58236.46,30961.58,87849.8,Budget
2024-11-01,2024-11,USA,Central,G&A,44683.6,27246.25,72381.41,Budget
2024-11-01,2024-11,USA,East,G&A,48859.38,31203.64,81036.71,Budget
2024-11-01,2024-11,USA,International,G&A,39464.81,24323.79,61330.32,Budget
2024-11-01,2024-11,USA,West,Technology,118056.08,80251.1,191683.85,Budget
2024-11-01,2024-11,USA,Central,Technology,103940.05,61995.53,177847.35,Budget
2024-11-01,2024-11,USA,East,Technology,96498.11,60740.84,162661.46,Budget
2024-11-01,2024-11,USA,International,Technology,88052.99,54240.71,136356.13,Budget
2024-11-01,2024-11,UK,West,Sales,65669.13,37302.99,104740.8,Budget
2024-11-01,2024-11,UK,Central,Sales,51634.23,30582.44,82350.67,Budget
2024-11-01,2024-11,UK,East,Sales,51579.13,29239.81,85100.62,Budget
2024-11-01,2024-11,UK,International,Sales,39579.71,29610.44,70244.12,Budget
2024-11-01,2024-11,UK,West,Marketing,40203.87,28228.72,71700.82,Budget
2024-11-01,2024-11,UK,Central,Marketing,38665.67,22416.73,61582.62,Budget
2024-11-01,2024-11,UK,East,Marketing,40229.82,19895.99,61522.13,Budget
