month_start,period,entity,region,department,ending_headcount,avg_monthly_salary,payroll_cost,scenario
2024-07-01,2024-07,USA,East,Marketing,10,6999.85,69998.45,Actual
2024-07-01,2024-07,USA,International,Marketing,8,5878.78,47030.24,Actual
2024-07-01,2024-07,USA,West,Operations,27,7211.15,194701.08,Actual
2024-07-01,2024-07,USA,Central,Operations,23,8141.22,187248.12,Actual
2024-07-01,2024-07,USA,East,Operations,21,5963.04,125223.85,Actual
2024-07-01,2024-07,USA,International,Operations,18,7477.17,134588.98,Actual
2024-07-01,2024-07,USA,West,G&A,8,8526.36,68210.91,Actual
2024-07-01,2024-07,USA,Central,G&A,6,8208.05,49248.31,Actual
2024-07-01,2024-07,USA,East,G&A,7,7611.09,53277.66,Actual
2024-07-01,2024-07,USA,International,G&A,5,8355.5,41777.5,Actual
2024-07-01,2024-07,USA,West,Technology,16,6743.08,107889.24,Actual
2024-07-01,2024-07,USA,Central,Technology,14,7566.68,105933.47,Actual
2024-07-01,2024-07,USA,East,Technology,14,8003.56,112049.79,Actual
2024-07-01,2024-07,USA,International,Technology,12,7427.63,89131.61,Actual
2024-07-01,2024-07,UK,West,Sales,12,6218.32,74619.86,Actual
2024-07-01,2024-07,UK,Central,Sales,10,8005.91,80059.14,Actual
2024-07-01,2024-07,UK,East,Sales,10,7851.42,78514.19,Actual
2024-07-01,2024-07,UK,International,Sales,8,8019.44,64155.54,Actual
2024-07-01,2024-07,UK,West,Marketing,7,8169.62,57187.37,Actual
2024-07-01,2024-07,UK,Central,Marketing,6,8715.75,52294.52,Actual
2024-07-01,2024-07,UK,East,Marketing,6,8787.06,52722.38,Actual
2024-07-01,2024-07,UK,International,Marketing,5,6858.47,34292.34,Actual
2024-07-01,2024-07,UK,West,Operations,16,6572.63,105162.06,Actual
2024-07-01,2024-07,UK,Central,Operations,14,6536.14,91505.91,Actual
2024-07-01,2024-07,UK,East,Operations,13,7638.2,99296.57,Actual
2024-07-01,2024-07,UK,International,Operations,11,6508.63,71594.88,Actual
2024-07-01,2024-07,UK,West,G&A,5,6746.46,33732.31,Actual
2024-07-01,2024-07,UK,Central,G&A,5,6438.66,32193.3,Actual
2024-07-01,2024-07,UK,East,G&A,4,7374.53,29498.12,Actual
2024-07-01,2024-07,UK,International,G&A,4,9205.34,36821.36,Actual
2024-07-01,2024-07,UK,West,Technology,10,7501.7,75016.97,Actual
2024-07-01,2024-07,UK,Central,Technology,9,8032.12,72289.08,Actual
2024-07-01,2024-07,UK,East,Technology,9,7054.99,63494.87,Actual
2024-07-01,2024-07,UK,International,Technology,8,7110.22,56881.73,Actual
2024-08-01,2024-08,Canada,West,Sales,14,6618.74,92662.3,Actual
2024-08-01,2024-08,Canada,Central,Sales,12,7939.45,95273.45,Actual
2024-08-01,2024-08,Canada,East,Sales,11,7194.85,79143.34,Actual
2024-08-01,2024-08,Canada,International,Sales,10,9215.97,92159.69,Actual
2024-08-01,2024-08,Canada,West,Marketing,8,6389.01,51112.06,Actual
2024-08-01,2024-08,Canada,Central,Marketing,7,7022.22,49155.57,Actual
2024-08-01,2024-08,Canada,East,Marketing,7,7127.11,49889.78,Actual
2024-08-01,2024-08,Canada,International,Marketing,6,7521.47,45128.84,Actual
2024-08-01,2024-08,Canada,West,Operations,17,7176.81,122005.73,Actual
2024-08-01,2024-08,Canada,Central,Operations,16,8114.66,129834.55,Actual
2024-08-01,2024-08,Canada,East,Operations,17,6902.05,117334.9,Actual
2024-08-01,2024-08,Canada,International,Operations,14,6915.5,96816.93,Actual
2024-08-01,2024-08,Canada,West,G&A,6,8771.31,52627.88,Actual
2024-08-01,2024-08,Canada,Central,G&A,5,7203.99,36019.97,Actual
2024-08-01,2024-08,Canada,East,G&A,5,7446.79,37233.97,Actual
2024-08-01,2024-08,Canada,International,G&A,4,6006.21,24024.83,Actual
2024-08-01,2024-08,Canada,West,Technology,12,7760.93,93131.16,Actual
2024-08-01,2024-08,Canada,Central,Technology,10,8012.09,80120.93,Actual
2024-08-01,2024-08,Canada,East,Technology,10,6409.68,64096.77,Actual
2024-08-01,2024-08,Canada,International,Technology,8,7058.54,56468.31,Actual
2024-08-01,2024-08,USA,West,Sales,19,7502.69,142551.1,Actual
2024-08-01,2024-08,USA,Central,Sales,16,6646.15,106338.35,Actual
2024-08-01,2024-08,USA,East,Sales,17,7333.38,124667.51,Actual
2024-08-01,2024-08,USA,International,Sales,13,7215.88,93806.41,Actual
2024-08-01,2024-08,USA,West,Marketing,12,7464.41,89572.9,Actual
2024-08-01,2024-08,USA,Central,Marketing,10,6522.99,65229.89,Actual
2024-08-01,2024-08,USA,East,Marketing,10,9286.29,92862.92,Actual
2024-08-01,2024-08,USA,International,Marketing,8,6136.3,49090.36,Actual
2024-08-01,2024-08,USA,West,Operations,26,7987.95,207686.82,Actual
2024-08-01,2024-08,USA,Central,Operations,23,6252.11,143798.63,Actual
2024-08-01,2024-08,USA,East,Operations,21,7738.28,162503.94,Actual
2024-08-01,2024-08,USA,International,Operations,18,7746.53,139437.53,Actual
2024-08-01,2024-08,USA,West,G&A,9,7416.21,66745.87,Actual
2024-08-01,2024-08,USA,Central,G&A,7,7946.41,55624.87,Actual
2024-08-01,2024-08,USA,East,G&A,6,6340.76,38044.57,Actual
2024-08-01,2024-08,USA,International,G&A,6,6757.31,40543.85,Actual
2024-08-01,2024-08,USA,West,Technology,16,8847.42,141558.75,Actual
2024-08-01,2024-08,USA,Central,Technology,15,6881.67,103224.98,Actual
2024-08-01,2024-08,USA,East,Technology,13,7030.94,91402.24,Actual
2024-08-01,2024-08,USA,International,Technology,12,8375.08,100500.97,Actual
2024-08-01,2024-08,UK,West,Sales,11,7628.41,83912.51,Actual
2024-08-01,2024-08,UK,Central,Sales,10,8782.44,87824.45,Actual
2024-08-01,2024-08,UK,East,Sales,10,6458.99,64589.85,Actual
2024-08-01,2024-08,UK,International,Sales,8,6939.92,55519.36,Actual
2024-08-01,2024-08,UK,West,Marketing,7,8137.72,56964.05,Actual
2024-08-01,2024-08,UK,Central,Marketing,6,8854.88,53129.27,Actual
2024-08-01,2024-08,UK,East,Marketing,6,6412.21,38473.25,Actual
2024-08-01,2024-08,UK,International,Marketing,5,8739.73,43698.64,Actual
2024-08-01,2024-08,UK,West,Operations,17,6896.93,117247.83,Actual
2024-08-01,2024-08,UK,Central,Operations,15,9897.48,148462.18,Actual
2024-08-01,2024-08,UK,East,Operations,14,6630.62,92828.63,Actual
2024-08-01,2024-08,UK,International,Operations,11,7421.9,81640.87,Actual
2024-08-01,2024-08,UK,West,G&A,5,7597.46,37987.31,Actual
2024-08-01,2024-08,UK,Central,G&A,4,6601.02,26404.08,Actual
2024-08-01,2024-08,UK,East,G&A,4,5620.62,22482.46,Actual
2024-08-01,2024-08,UK,International,G&A,4,5389.22,21556.87,Actual
2024-08-01,2024-08,UK,West,Technology,10,6750.92,67509.19,Actual
2024-08-01,2024-08,UK,Central,Technology,9,8392.74,75534.64,Actual
2024-08-01,2024-08,UK,East,Technology,8,6978.1,55824.81,Actual
2024-08-01,2024-08,UK,International,Technology,7,6416.19,44913.34,Actual
2024-09-01,2024-09,Canada,West,Sales,15,6120.5,91807.48,Actual
2024-09-01,2024-09,Canada,Central,Sales,13,7083.15,92080.91,Actual
2024-09-01,2024-09,Canada,East,Sales,12,7348.54,88182.44,Actual
2024-09-01,2024-09,Canada,International,Sales,10,8257.91,82579.09,Actual
2024-09-01,2024-09,Canada,West,Marketing,8,7131.56,57052.45,Actual
2024-09-01,2024-09,Canada,Central,Marketing,7,7982.79,55879.5,Actual
2024-09-01,2024-09,Canada,East,Marketing,7,7657.09,53599.64,Actual
2024-09-01,2024-09,Canada,International,Marketing,6,7996.92,47981.54,Actual
2024-09-01,2024-09,Canada,West,Operations,18,5638.22,101487.97,Actual
2024-09-01,2024-09,Canada,Central,Operations,16,7169.87,114717.96,Actual
2024-09-01,2024-09,Canada,East,Operations,16,4521.57,72345.13,Actual
2024-09-01,2024-09,Canada,International,Operations,14,7318.0,102452.01,Actual
2024-09-01,2024-09,Canada,West,G&A,6,7290.85,43745.11,Actual
2024-09-01,2024-09,Canada,Central,G&A,5,7739.5,38697.48,Actual
2024-09-01,2024-09,Canada,East,G&A,5,5970.38,29851.89,Actual
2024-09-01,2024-09,Canada,International,G&A,4,6367.78,25471.11,Actual
2024-09-01,2024-09,Canada,West,Technology,13,7775.43,101080.55,Actual
2024-09-01,2024-09,Canada,Central,Technology,12,6779.15,81349.82,Actual
2024-09-01,2024-09,Canada,East,Technology,10,7071.46,70714.56,Actual
2024-09-01,2024-09,Canada,International,Technology,9,6870.49,61834.43,Actual
2024-09-01,2024-09,USA,West,Sales,20,7287.02,145740.43,Actual
2024-09-01,2024-09,USA,Central,Sales,17,6612.84,112418.3,Actual
2024-09-01,2024-09,USA,East,Sales,16,7037.91,112606.52,Actual
2024-09-01,2024-09,USA,International,Sales,14,8049.17,112688.31,Actual
2024-09-01,2024-09,USA,West,Marketing,12,6443.61,77323.3,Actual
2024-09-01,2024-09,USA,Central,Marketing,10,6457.49,64574.89,Actual
2024-09-01,2024-09,USA,East,Marketing,9,6715.49,60439.37,Actual
2024-09-01,2024-09,USA,International,Marketing,8,8193.26,65546.11,Actual
2024-09-01,2024-09,USA,West,Operations,23,7642.6,175779.84,Actual
2024-09-01,2024-09,USA,Central,Operations,22,7614.38,167516.36,Actual
2024-09-01,2024-09,USA,East,Operations,21,8276.63,173809.33,Actual
2024-09-01,2024-09,USA,International,Operations,19,7711.52,146518.82,Actual
2024-09-01,2024-09,USA,West,G&A,8,6528.94,52231.53,Actual
2024-09-01,2024-09,USA,Central,G&A,7,7877.19,55140.35,Actual
2024-09-01,2024-09,USA,East,G&A,7,8501.07,59507.5,Actual
2024-09-01,2024-09,USA,International,G&A,6,7651.7,45910.23,Actual
2024-09-01,2024-09,USA,West,Technology,18,6564.4,118159.18,Actual
2024-09-01,2024-09,USA,Central,Technology,14,8148.76,114082.71,Actual
2024-09-01,2024-09,USA,East,Technology,14,6904.97,96669.53,Actual
2024-09-01,2024-09,USA,International,Technology,11,6990.18,76891.95,Actual
2024-09-01,2024-09,UK,West,Sales,13,6948.8,90334.46,Actual
2024-09-01,2024-09,UK,Central,Sales,11,6815.89,74974.81,Actual
2024-09-01,2024-09,UK,East,Sales,10,7339.97,73399.73,Actual
2024-09-01,2024-09,UK,International,Sales,8,6328.06,50624.47,Actual
2024-09-01,2024-09,UK,West,Marketing,7,6451.81,45162.68,Actual
2024-09-01,2024-09,UK,Central,Marketing,6,8391.38,50348.31,Actual
2024-09-01,2024-09,UK,East,Marketing,6,7699.17,46195.01,Actual
2024-09-01,2024-09,UK,International,Marketing,5,7897.42,39487.12,Actual
2024-09-01,2024-09,UK,West,Operations,17,8824.0,150008.07,Actual
2024-09-01,2024-09,UK,Central,Operations,14,8408.71,117721.9,Actual
2024-09-01,2024-09,UK,East,Operations,14,7861.9,110066.59,Actual
2024-09-01,2024-09,UK,International,Operations,11,8036.27,88398.98,Actual
2024-09-01,2024-09,UK,West,G&A,5,6800.47,34002.33,Actual
2024-09-01,2024-09,UK,Central,G&A,4,7194.97,28779.89,Actual
2024-09-01,2024-09,UK,East,G&A,4,6027.3,24109.19,Actual
2024-09-01,2024-09,UK,International,G&A,3,7637.96,22913.87,Actual
2024-09-01,2024-09,UK,West,Technology,11,7371.25,81083.8,Actual
2024-09-01,2024-09,UK,Central,Technology,9,7122.25,64100.28,Actual
2024-09-01,2024-09,UK,East,Technology,8,6374.67,50997.4,Actual
2024-09-01,2024-09,UK,International,Technology,7,8869.2,62084.37,Actual
2024-10-01,2024-10,Canada,West,Sales,15,5946.74,89201.08,Actual
2024-10-01,2024-10,Canada,Central,Sales,13,7109.96,92429.46,Actual
2024-10-01,2024-10,Canada,East,Sales,12,6831.88,81982.61,Actual
2024-10-01,2024-10,Canada,International,Sales,10,7936.36,79363.58,Actual
2024-10-01,2024-10,Canada,West,Marketing,9,7091.53,63823.8,Actual
2024-10-01,2024-10,Canada,Central,Marketing,7,8043.13,56301.93,Actual
2024-10-01,2024-10,Canada,East,Marketing,7,7265.42,50857.94,Actual
2024-10-01,2024-10,Canada,International,Marketing,6,7510.74,45064.46,Actual
2024-10-01,2024-10,Canada,West,Operations,19,7939.38,150848.31,Actual
2024-10-01,2024-10,Canada,Central,Operations,16,6829.69,109275.03,Actual
2024-10-01,2024-10,Canada,East,Operations,16,6180.41,98886.49,Actual
2024-10-01,2024-10,Canada,International,Operations,13,7256.77,94338.01,Actual
2024-10-01,2024-10,Canada,West,G&A,6,6031.08,36186.46,Actual
2024-10-01,2024-10,Canada,Central,G&A,5,7015.69,35078.47,Actual
2024-10-01,2024-10,Canada,East,G&A,5,6115.67,30578.34,Actual
2024-10-01,2024-10,Canada,International,G&A,4,7559.63,30238.5,Actual
2024-10-01,2024-10,Canada,West,Technology,12,8128.59,97543.03,Actual
2024-10-01,2024-10,Canada,Central,Technology,11,5751.64,63268.06,Actual
2024-10-01,2024-10,Canada,East,Technology,10,7547.36,75473.61,Actual
2024-10-01,2024-10,Canada,International,Technology,8,5868.12,46944.97,Actual
2024-10-01,2024-10,USA,West,Sales,20,9190.12,183802.37,Actual
2024-10-01,2024-10,USA,Central,Sales,17,8612.32,146409.39,Actual
2024-10-01,2024-10,USA,East,Sales,16,7393.99,118303.86,Actual
2024-10-01,2024-10,USA,International,Sales,14,7192.43,100693.99,Actual
2024-10-01,2024-10,USA,West,Marketing,11,7853.51,86388.66,Actual
2024-10-01,2024-10,USA,Central,Marketing,11,7470.53,82175.81,Actual
2024-10-01,2024-10,USA,East,Marketing,9,7029.22,63263.01,Actual
2024-10-01,2024-10,USA,International,Marketing,9,7321.42,65892.75,Actual
2024-10-01,2024-10,USA,West,Operations,26,6169.44,160405.41,Actual
2024-10-01,2024-10,USA,Central,Operations,21,7527.23,158071.74,Actual
2024-10-01,2024-10,USA,East,Operations,22,6842.97,150545.42,Actual
2024-10-01,2024-10,USA,International,Operations,18,6146.58,110638.52,Actual
2024-10-01,2024-10,USA,West,G&A,8,7633.35,61066.77,Actual
2024-10-01,2024-10,USA,Central,G&A,7,8721.41,61049.85,Actual
2024-10-01,2024-10,USA,East,G&A,7,7455.13,52185.9,Actual
2024-10-01,2024-10,USA,International,G&A,6,7130.44,42782.64,Actual
2024-10-01,2024-10,USA,West,Technology,16,5914.02,94624.33,Actual
2024-10-01,2024-10,USA,Central,Technology,15,7047.1,105706.44,Actual
2024-10-01,2024-10,USA,East,Technology,14,7805.45,109276.28,Actual
2024-10-01,2024-10,USA,International,Technology,11,7022.22,77244.47,Actual
2024-10-01,2024-10,UK,West,Sales,13,6194.52,80528.79,Actual
2024-10-01,2024-10,UK,Central,Sales,12,6529.61,78355.37,Actual
2024-10-01,2024-10,UK,East,Sales,10,7319.08,73190.78,Actual
2024-10-01,2024-10,UK,International,Sales,9,5480.13,49321.18,Actual
2024-10-01,2024-10,UK,West,Marketing,7,7628.64,53400.47,Actual
2024-10-01,2024-10,UK,Central,Marketing,6,7543.73,45262.38,Actual
2024-10-01,2024-10,UK,East,Marketing,6,6660.25,39961.5,Actual
2024-10-01,2024-10,UK,International,Marketing,5,6183.1,30915.5,Actual
2024-10-01,2024-10,UK,West,Operations,16,6850.13,109602.07,Actual
2024-10-01,2024-10,UK,Central,Operations,14,7488.46,104838.38,Actual
2024-10-01,2024-10,UK,East,Operations,13,6993.82,90919.65,Actual
2024-10-01,2024-10,UK,International,Operations,13,6222.5,80892.52,Actual
2024-10-01,2024-10,UK,West,G&A,5,7249.19,36245.95,Actual
2024-10-01,2024-10,UK,Central,G&A,4,6011.42,24045.69,Actual
2024-10-01,2024-10,UK,East,G&A,4,8508.06,34032.23,Actual
2024-10-01,2024-10,UK,International,G&A,4,7127.13,28508.54,Actual
2024-10-01,2024-10,UK,West,Technology,11,7506.78,82574.62,Actual
2024-10-01,2024-10,UK,Central,Technology,8,7289.0,58311.99,Actual
2024-10-01,2024-10,UK,East,Technology,9,7166.75,64500.78,Actual
2024-10-01,2024-10,UK,International,Technology,6,7549.39,45296.36,Actual
2024-11-01,2024-11,Canada,West,Sales,14,5553.82,77753.41,Actual
2024-11-01,2024-11,Canada,Central,Sales,12,8077.6,96931.16,Actual
2024-11-01,2024-11,Canada,East,Sales,12,6383.25,76599.04,Actual
2024-11-01,2024-11,Canada,International,Sales,10,6620.22,66202.17,Actual
2024-11-01,2024-11,Canada,West,Marketing,9,7017.55,63157.97,Actual
2024-11-01,2024-11,Canada,Central,Marketing,7,6739.92,47179.45,Actual
2024-11-01,2024-11,Canada,East,Marketing,7,7237.73,50664.08,Actual
2024-11-01,2024-11,Canada,International,Marketing,6,8943.65,53661.87,Actual
2024-11-01,2024-11,Canada,West,Operations,20,7967.2,159343.94,Actual
2024-11-01,2024-11,Canada,Central,Operations,17,7398.13,125768.22,Actual
2024-11-01,2024-11,Canada,East,Operations,16,7899.79,126396.72,Actual
2024-11-01,2024-11,Canada,International,Operations,13,7400.14,96201.82,Actual
2024-11-01,2024-11,Canada,West,G&A,6,7183.65,43101.9,Actual
2024-11-01,2024-11,Canada,Central,G&A,6,6600.04,39600.26,Actual
2024-11-01,2024-11,Canada,East,G&A,5,7824.69,39123.44,Actual
2024-11-01,2024-11,Canada,International,G&A,4,6937.73,27750.94,Actual
2024-11-01,2024-11,Canada,West,Technology,12,7642.4,91708.83,Actual
2024-11-01,2024-11,Canada,Central,Technology,11,6916.33,76079.6,Actual
2024-11-01,2024-11,Canada,East,Technology,10,5527.69,55276.87,Actual
2024-11-01,2024-11,Canada,International,Technology,8,7047.02,56376.15,Actual
2024-11-01,2024-11,USA,West,Sales,19,5626.16,106897.01,Actual
2024-11-01,2024-11,USA,Central,Sales,17,7824.62,133018.51,Actual
2024-11-01,2024-11,USA,East,Sales,17,6707.44,114026.5,Actual
2024-11-01,2024-11,USA,International,Sales,14,7772.89,108820.43,Actual
2024-11-01,2024-11,USA,West,Marketing,12,6884.83,82617.94,Actual
2024-11-01,2024-11,USA,Central,Marketing,9,7263.17,65368.51,Actual
2024-11-01,2024-11,USA,East,Marketing,9,6548.85,58939.61,Actual
2024-11-01,2024-11,USA,International,Marketing,8,6894.97,55159.72,Actual
2024-11-01,2024-11,USA,West,Operations,26,7832.84,203653.86,Actual
2024-11-01,2024-11,USA,Central,Operations,22,7556.13,166234.81,Actual
2024-11-01,2024-11,USA,East,Operations,22,8041.94,176922.79,Actual
2024-11-01,2024-11,USA,International,Operations,18,7128.97,128321.39,Actual
2024-11-01,2024-11,USA,West,G&A,8,7053.98,56431.81,Actual
2024-11-01,2024-11,USA,Central,G&A,7,6405.66,44839.64,Actual
2024-11-01,2024-11,USA,East,G&A,7,6225.12,43575.83,Actual
2024-11-01,2024-11,USA,International,G&A,6,8113.81,48682.85,Actual
2024-11-01,2024-11,USA,West,Technology,16,7945.87,127133.86,Actual
2024-11-01,2024-11,USA,Central,Technology,14,6253.95,87555.34,Actual
2024-11-01,2024-11,USA,East,Technology,13,8381.45,108958.87,Actual
2024-11-01,2024-11,USA,International,Technology,11,7872.47,86597.15,Actual
2024-11-01,2024-11,UK,West,Sales,12,8385.65,100627.75,Actual
2024-11-01,2024-11,UK,Central,Sales,12,5682.12,68185.48,Actual
2024-11-01,2024-11,UK,East,Sales,10,7895.82,78958.19,Actual
2024-11-01,2024-11,UK,International,Sales,9,7899.23,71093.07,Actual
2024-11-01,2024-11,UK,West,Marketing,7,8988.78,62921.47,Actual
2024-11-01,2024-11,UK,Central,Marketing,6,6104.73,36628.4,Actual
2024-11-01,2024-11,UK,East,Marketing,6,6116.79,36700.74,Actual
2024-11-01,2024-11,UK,International,Marketing,5,6605.7,33028.51,Actual
2024-11-01,2024-11,UK,West,Operations,17,6776.39,115198.7,Actual
2024-11-01,2024-11,UK,Central,Operations,14,5480.77,76730.8,Actual
2024-11-01,2024-11,UK,East,Operations,14,8369.26,117169.68,Actual
2024-11-01,2024-11,UK,International,Operations,11,5809.29,63902.23,Actual
2024-11-01,2024-11,UK,West,G&A,5,5718.38,28591.91,Actual
2024-11-01,2024-11,UK,Central,G&A,5,6386.04,31930.22,Actual
2024-11-01,2024-11,UK,East,G&A,4,7423.62,29694.46,Actual
2024-11-01,2024-11,UK,International,G&A,3,6563.6,19690.8,Actual
2024-11-01,2024-11,UK,West,Technology,10,5013.8,50137.99,Actual
2024-11-01,2024-11,UK,Central,Technology,10,7239.28,72392.76,Actual
2024-11-01,2024-11,UK,East,Technology,8,6284.48,50275.83,Actual
2024-11-01,2024-11,UK,International,Technology,7,7740.95,54186.63,Actual
2024-12-01,2024-12,Canada,West,Sales,15,6585.53,98782.97,Actual
2024-12-01,2024-12,Canada,Central,Sales,13,7583.91,98590.84,Actual
2024-12-01,2024-12,Canada,East,Sales,12,8214.55,98574.64,Actual
2024-12-01,2024-12,Canada,International,Sales,10,7097.25,70972.47,Actual
2024-12-01,2024-12,Canada,West,Marketing,8,7152.65,57221.19,Actual
2024-12-01,2024-12,Canada,Central,Marketing,8,5711.37,45690.94,Actual
2024-12-01,2024-12,Canada,East,Marketing,7,6174.74,43223.15,Actual
2024-12-01,2024-12,Canada,International,Marketing,6,8319.55,49917.29,Actual
2024-12-01,2024-12,Canada,West,Operations,20,7505.58,150111.54,Actual
2024-12-01,2024-12,Canada,Central,Operations,16,6260.32,100165.16,Actual
2024-12-01,2024-12,Canada,East,Operations,17,6669.77,113386.1,Actual
2024-12-01,2024-12,Canada,International,Operations,13,8067.56,104878.23,Actual
2024-12-01,2024-12,Canada,West,G&A,6,7442.31,44653.87,Actual
2024-12-01,2024-12,Canada,Central,G&A,5,7197.58,35987.91,Actual
2024-12-01,2024-12,Canada,East,G&A,5,6678.13,33390.65,Actual
2024-12-01,2024-12,Canada,International,G&A,4,7634.4,30537.59,Actual
2024-12-01,2024-12,Canada,West,Technology,12,8071.87,96862.44,Actual
2024-12-01,2024-12,Canada,Central,Technology,10,6247.39,62473.95,Actual
2024-12-01,2024-12,Canada,East,Technology,10,6830.23,68302.29,Actual
2024-12-01,2024-12,Canada,International,Technology,9,6867.9,61811.1,Actual
2024-12-01,2024-12,USA,West,Sales,19,8470.39,160937.45,Actual
2024-12-01,2024-12,USA,Central,Sales,17,8696.44,147839.4,Actual
2024-12-01,2024-12,USA,East,Sales,17,6401.55,108826.41,Actual
2024-12-01,2024-12,USA,International,Sales,14,8572.77,120018.82,Actual
2024-12-01,2024-12,USA,West,Marketing,12,8089.29,97071.44,Actual
2024-12-01,2024-12,USA,Central,Marketing,10,6927.61,69276.05,Actual
2024-12-01,2024-12,USA,East,Marketing,9,6883.0,61947.04,Actual
2024-12-01,2024-12,USA,International,Marketing,7,8408.52,58859.61,Actual
2024-12-01,2024-12,USA,West,Operations,26,8362.2,217417.14,Actual
2024-12-01,2024-12,USA,Central,Operations,22,8174.36,179835.97,Actual
2024-12-01,2024-12,USA,East,Operations,21,6044.07,126925.42,Actual
2024-12-01,2024-12,USA,International,Operations,19,8196.58,155735.03,Actual
2024-12-01,2024-12,USA,West,G&A,8,7230.54,57844.35,Actual
2024-12-01,2024-12,USA,Central,G&A,7,7375.17,51626.16,Actual
2024-12-01,2024-12,USA,East,G&A,7,6829.15,47804.07,Actual
2024-12-01,2024-12,USA,International,G&A,6,9604.94,57629.65,Actual
2024-12-01,2024-12,USA,West,Technology,17,7630.4,129716.83,Actual
2024-12-01,2024-12,USA,Central,Technology,14,6481.63,90742.86,Actual
2024-12-01,2024-12,USA,East,Technology,13,6702.06,87126.77,Actual
2024-12-01,2024-12,USA,International,Technology,12,8825.65,105907.85,Actual
2024-12-01,2024-12,UK,West,Sales,13,6335.45,82360.83,Actual
2024-12-01,2024-12,UK,Central,Sales,11,6985.24,76837.69,Actual
2024-12-01,2024-12,UK,East,Sales,9,7458.39,67125.52,Actual
2024-12-01,2024-12,UK,International,Sales,8,6472.75,51782.02,Actual
2024-12-01,2024-12,UK,West,Marketing,7,6751.51,47260.57,Actual
2024-12-01,2024-12,UK,Central,Marketing,6,7125.9,42755.42,Actual
2024-12-01,2024-12,UK,East,Marketing,6,8568.25,51409.5,Actual
2024-12-01,2024-12,UK,International,Marketing,5,6342.84,31714.21,Actual
2024-12-01,2024-12,UK,West,Operations,16,7102.5,113639.98,Actual
2024-12-01,2024-12,UK,Central,Operations,15,7442.48,111637.22,Actual
2024-12-01,2024-12,UK,East,Operations,14,7447.08,104259.16,Actual
2024-12-01,2024-12,UK,International,Operations,12,7478.76,89745.08,Actual
2024-12-01,2024-12,UK,West,G&A,5,6975.07,34875.37,Actual
2024-12-01,2024-12,UK,Central,G&A,5,10748.1,53740.49,Actual
2024-12-01,2024-12,UK,East,G&A,4,7580.77,30323.09,Actual
2024-12-01,2024-12,UK,International,G&A,4,9042.89,36171.55,Actual
2024-12-01,2024-12,UK,West,Technology,10,7762.45,77624.46,Actual
2024-12-01,2024-12,UK,Central,Technology,8,6913.29,55306.32,Actual
2024-12-01,2024-12,UK,East,Technology,9,8162.72,73464.5,Actual
2024-12-01,2024-12,UK,International,Technology,7,7797.04,54579.31,Actual
2025-01-01,2025-01,Canada,West,Sales,15,7445.51,111682.71,Actual
2025-01-01,2025-01,Canada,Central,Sales,13,6045.7,78594.09,Actual
2025-01-01,2025-01,Canada,East,Sales,12,6687.99,80255.83,Actual
2025-01-01,2025-01,Canada,International,Sales,11,7501.1,82512.12,Actual
2025-01-01,2025-01,Canada,West,Marketing,8,6668.98,53351.81,Actual
2025-01-01,2025-01,Canada,Central,Marketing,8,8334.86,66678.85,Actual
2025-01-01,2025-01,Canada,East,Marketing,7,6180.29,43262.06,Actual
2025-01-01,2025-01,Canada,International,Marketing,6,5896.32,35377.93,Actual
2025-01-01,2025-01,Canada,West,Operations,18,6243.57,112384.26,Actual
2025-01-01,2025-01,Canada,Central,Operations,17,5997.3,101954.12,Actual
2025-01-01,2025-01,Canada,East,Operations,15,6178.1,92671.5,Actual
2025-01-01,2025-01,Canada,International,Operations,14,6055.61,84778.54,Actual
2025-01-01,2025-01,Canada,West,G&A,6,8952.03,53712.17,Actual
2025-01-01,2025-01,Canada,Central,G&A,5,7508.28,37541.39,Actual
2025-01-01,2025-01,Canada,East,G&A,5,9147.13,45735.64,Actual
2025-01-01,2025-01,Canada,International,G&A,4,6994.71,27978.82,Actual
2025-01-01,2025-01,Canada,West,Technology,13,7036.44,91473.71,Actual
2025-01-01,2025-01,Canada,Central,Technology,11,6946.48,76411.29,Actual
2025-01-01,2025-01,Canada,East,Technology,10,7533.45,75334.52,Actual
2025-01-01,2025-01,Canada,International,Technology,9,6621.08,59589.69,Actual
2025-01-01,2025-01,USA,West,Sales,19,6651.78,126383.77,Actual
2025-01-01,2025-01,USA,Central,Sales,16,5768.61,92297.8,Actual
2025-01-01,2025-01,USA,East,Sales,17,8044.74,136760.52,Actual
2025-01-01,2025-01,USA,International,Sales,14,5056.21,70786.91,Actual
2025-01-01,2025-01,USA,West,Marketing,11,6208.12,68289.29,Actual
2025-01-01,2025-01,USA,Central,Marketing,10,6823.96,68239.59,Actual
2025-01-01,2025-01,USA,East,Marketing,10,7182.76,71827.62,Actual
2025-01-01,2025-01,USA,International,Marketing,7,6329.62,44307.36,Actual
2025-01-01,2025-01,USA,West,Operations,26,7281.1,189308.58,Actual
2025-01-01,2025-01,USA,Central,Operations,22,5817.19,127978.1,Actual
2025-01-01,2025-01,USA,East,Operations,22,5936.7,130607.39,Actual
2025-01-01,2025-01,USA,International,Operations,17,6799.37,115589.35,Actual
2025-01-01,2025-01,USA,West,G&A,8,6409.44,51275.52,Actual
2025-01-01,2025-01,USA,Central,G&A,7,7212.45,50487.17,Actual
2025-01-01,2025-01,USA,East,G&A,7,7263.63,50845.39,Actual
