month_start,period,entity,region,department,salary_opex,non_salary_opex,total_opex,scenario
2024-06-01,2024-06,Canada,Central,Marketing,41686.16,21349.28,63035.44,Actual
2024-06-01,2024-06,Canada,East,Marketing,42141.88,26281.32,68423.2,Actual
2024-06-01,2024-06,Canada,International,Marketing,33893.49,18229.81,52123.29,Actual
2024-06-01,2024-06,Canada,West,Operations,95361.1,52176.78,147537.88,Actual
2024-06-01,2024-06,Canada,Central,Operations,76421.91,56790.09,133212.0,Actual
2024-06-01,2024-06,Canada,East,Operations,71671.21,48232.71,119903.91,Actual
2024-06-01,2024-06,Canada,International,Operations,64313.62,39537.23,103850.85,Actual
2024-06-01,2024-06,Canada,West,G&A,37996.45,23655.83,61652.28,Actual
2024-06-01,2024-06,Canada,Central,G&A,33024.0,19886.06,52910.06,Actual
2024-06-01,2024-06,Canada,East,G&A,33290.81,16978.4,50269.21,Actual
2024-06-01,2024-06,Canada,International,G&A,27396.01,17026.17,44422.17,Actual
2024-06-01,2024-06,Canada,West,Technology,85308.38,55036.09,140344.47,Actual
2024-06-01,2024-06,Canada,Central,Technology,71346.33,37363.21,108709.54,Actual
2024-06-01,2024-06,Canada,East,Technology,67848.15,38425.79,106273.95,Actual
2024-06-01,2024-06,Canada,International,Technology,55244.23,31652.21,86896.44,Actual
2024-06-01,2024-06,USA,West,Sales,88874.55,53139.88,142014.43,Actual
2024-06-01,2024-06,USA,Central,Sales,69760.0,51242.91,121002.92,Actual
2024-06-01,2024-06,USA,East,Sales,83563.12,48334.16,131897.28,Actual
2024-06-01,2024-06,USA,International,Sales,62694.83,38649.72,101344.55,Actual
2024-06-01,2024-06,USA,West,Marketing,64372.47,40592.75,104965.22,Actual
2024-06-01,2024-06,USA,Central,Marketing,57073.85,32687.59,89761.44,Actual
2024-06-01,2024-06,USA,East,Marketing,58891.45,29332.33,88223.79,Actual
2024-06-01,2024-06,USA,International,Marketing,47386.68,27809.5,75196.18,Actual
2024-06-01,2024-06,USA,West,Operations,132934.55,76433.44,209367.99,Actual
2024-06-01,2024-06,USA,Central,Operations,103662.81,63417.44,167080.25,Actual
2024-06-01,2024-06,USA,East,Operations,100484.42,55845.29,156329.71,Actual
2024-06-01,2024-06,USA,International,Operations,81211.85,44368.6,125580.45,Actual
2024-06-01,2024-06,USA,West,G&A,48247.7,31234.77,79482.48,Actual
2024-06-01,2024-06,USA,Central,G&A,44644.5,22689.42,67333.92,Actual
2024-06-01,2024-06,USA,East,G&A,41498.46,26764.57,68263.03,Actual
2024-06-01,2024-06,USA,International,G&A,34900.86,20473.03,55373.89,Actual
2024-06-01,2024-06,USA,West,Technology,108987.13,65253.54,174240.67,Actual
2024-06-01,2024-06,USA,Central,Technology,93684.89,60132.66,153817.55,Actual
2024-06-01,2024-06,USA,East,Technology,102534.27,52990.38,155524.65,Actual
2024-06-01,2024-06,USA,International,Technology,76181.05,47250.11,123431.16,Actual
2024-06-01,2024-06,UK,West,Sales,55356.1,38222.42,93578.51,Actual
2024-06-01,2024-06,UK,Central,Sales,43939.63,29254.55,73194.18,Actual
2024-06-01,2024-06,UK,East,Sales,49294.11,28342.06,77636.16,Actual
2024-06-01,2024-06,UK,International,Sales,38242.43,25303.9,63546.32,Actual
2024-06-01,2024-06,UK,West,Marketing,43278.54,25803.21,69081.75,Actual
2024-06-01,2024-06,UK,Central,Marketing,34559.73,22871.06,57430.79,Actual
2024-06-01,2024-06,UK,East,Marketing,33514.36,22212.13,55726.5,Actual
2024-06-01,2024-06,UK,International,Marketing,30937.62,13972.98,44910.6,Actual
2024-06-01,2024-06,UK,West,Operations,76859.5,40342.12,117201.62,Actual
2024-06-01,2024-06,UK,Central,Operations,74579.94,39211.17,113791.11,Actual
2024-06-01,2024-06,UK,East,Operations,65498.35,38590.58,104088.93,Actual
2024-06-01,2024-06,UK,International,Operations,51037.1,30185.47,81222.58,Actual
2024-06-01,2024-06,UK,West,G&A,34372.96,21012.47,55385.42,Actual
2024-06-01,2024-06,UK,Central,G&A,30385.12,17048.95,47434.07,Actual
2024-06-01,2024-06,UK,East,G&A,26687.9,15780.29,42468.19,Actual
2024-06-01,2024-06,UK,International,G&A,21837.06,12447.1,34284.17,Actual
2024-06-01,2024-06,UK,West,Technology,70359.75,40231.9,110591.66,Actual
2024-06-01,2024-06,UK,Central,Technology,62272.67,37849.91,100122.58,Actual
2024-06-01,2024-06,UK,East,Technology,58712.7,40228.94,98941.64,Actual
2024-06-01,2024-06,UK,International,Technology,48649.26,31682.12,80331.37,Actual
2024-07-01,2024-07,Canada,West,Sales,74572.89,45786.96,120359.85,Actual
2024-07-01,2024-07,Canada,Central,Sales,62204.28,35162.39,97366.67,Actual
2024-07-01,2024-07,Canada,East,Sales,56514.08,30632.97,87147.04,Actual
2024-07-01,2024-07,Canada,International,Sales,48224.27,29470.62,77694.89,Actual
2024-07-01,2024-07,Canada,West,Marketing,48904.75,32399.11,81303.86,Actual
2024-07-01,2024-07,Canada,Central,Marketing,39911.12,29438.74,69349.85,Actual
2024-07-01,2024-07,Canada,East,Marketing,42171.81,24592.36,66764.16,Actual
2024-07-01,2024-07,Canada,International,Marketing,33728.26,21627.82,55356.08,Actual
2024-07-01,2024-07,Canada,West,Operations,97037.78,55721.04,152758.82,Actual
2024-07-01,2024-07,Canada,Central,Operations,78982.33,48132.07,127114.39,Actual
2024-07-01,2024-07,Canada,East,Operations,81134.47,44311.85,125446.31,Actual
2024-07-01,2024-07,Canada,International,Operations,62641.52,42951.44,105592.96,Actual
2024-07-01,2024-07,Canada,West,G&A,37851.3,25124.81,62976.11,Actual
2024-07-01,2024-07,Canada,Central,G&A,31185.24,19697.1,50882.35,Actual
2024-07-01,2024-07,Canada,East,G&A,33344.16,17995.33,51339.49,Actual
2024-07-01,2024-07,Canada,International,G&A,25941.46,16349.78,42291.24,Actual
2024-07-01,2024-07,Canada,West,Technology,78576.79,48988.5,127565.29,Actual
2024-07-01,2024-07,Canada,Central,Technology,72287.63,44221.73,116509.37,Actual
2024-07-01,2024-07,Canada,East,Technology,72660.34,47015.67,119676.01,Actual
2024-07-01,2024-07,Canada,International,Technology,55044.73,35559.5,90604.23,Actual
2024-07-01,2024-07,USA,West,Sales,94385.69,62751.36,157137.05,Actual
2024-07-01,2024-07,USA,Central,Sales,82250.15,49795.72,132045.87,Actual
2024-07-01,2024-07,USA,East,Sales,77941.73,48721.89,126663.61,Actual
2024-07-01,2024-07,USA,International,Sales,60571.92,39531.0,100102.92,Actual
2024-07-01,2024-07,USA,West,Marketing,70755.47,39747.01,110502.48,Actual
2024-07-01,2024-07,USA,Central,Marketing,57714.01,34463.76,92177.77,Actual
2024-07-01,2024-07,USA,East,Marketing,48173.27,33443.35,81616.61,Actual
2024-07-01,2024-07,USA,International,Marketing,46566.52,26963.74,73530.26,Actual
2024-07-01,2024-07,USA,West,Operations,114714.86,69360.23,184075.08,Actual
2024-07-01,2024-07,USA,Central,Operations,109908.75,75123.1,185031.85,Actual
2024-07-01,2024-07,USA,East,Operations,107522.18,55010.79,162532.96,Actual
2024-07-01,2024-07,USA,International,Operations,88309.97,49153.55,137463.52,Actual
2024-07-01,2024-07,USA,West,G&A,49249.57,29941.33,79190.9,Actual
2024-07-01,2024-07,USA,Central,G&A,45667.13,29109.78,74776.91,Actual
2024-07-01,2024-07,USA,East,G&A,41699.01,25516.77,67215.78,Actual
2024-07-01,2024-07,USA,International,G&A,36107.07,22610.85,58717.92,Actual
2024-07-01,2024-07,USA,West,Technology,118161.27,61370.84,179532.11,Actual
2024-07-01,2024-07,USA,Central,Technology,97138.95,54395.37,151534.32,Actual
2024-07-01,2024-07,USA,East,Technology,91954.87,55480.99,147435.86,Actual
2024-07-01,2024-07,USA,International,Technology,77451.96,44537.52,121989.48,Actual
2024-07-01,2024-07,UK,West,Sales,53214.7,29331.82,82546.52,Actual
2024-07-01,2024-07,UK,Central,Sales,49663.33,29583.32,79246.64,Actual
2024-07-01,2024-07,UK,East,Sales,45886.59,32187.51,78074.1,Actual
2024-07-01,2024-07,UK,International,Sales,38274.4,27290.16,65564.56,Actual
2024-07-01,2024-07,UK,West,Marketing,44891.62,21476.31,66367.94,Actual
2024-07-01,2024-07,UK,Central,Marketing,36271.54,21421.15,57692.69,Actual
2024-07-01,2024-07,UK,East,Marketing,29305.86,18592.72,47898.58,Actual
2024-07-01,2024-07,UK,International,Marketing,30002.97,20562.65,50565.62,Actual
2024-07-01,2024-07,UK,West,Operations,80112.86,48197.36,128310.22,Actual
2024-07-01,2024-07,UK,Central,Operations,66583.86,46352.39,112936.26,Actual
2024-07-01,2024-07,UK,East,Operations,70123.77,36988.34,107112.12,Actual
2024-07-01,2024-07,UK,International,Operations,47991.61,27196.52,75188.13,Actual
2024-07-01,2024-07,UK,West,G&A,34049.8,19501.72,53551.52,Actual
2024-07-01,2024-07,UK,Central,G&A,28027.36,14583.65,42611.01,Actual
2024-07-01,2024-07,UK,East,G&A,25390.64,15788.74,41179.38,Actual
2024-07-01,2024-07,UK,International,G&A,22449.21,13183.45,35632.66,Actual
2024-07-01,2024-07,UK,West,Technology,66621.03,40362.87,106983.89,Actual
2024-07-01,2024-07,UK,Central,Technology,64791.83,38181.97,102973.8,Actual
2024-07-01,2024-07,UK,East,Technology,59822.0,33017.91,92839.91,Actual
2024-07-01,2024-07,UK,International,Technology,41661.11,28705.17,70366.28,Actual
2024-08-01,2024-08,Canada,West,Sales,64888.82,42732.54,107621.35,Actual
2024-08-01,2024-08,Canada,Central,Sales,68670.3,38159.79,106830.08,Actual
2024-08-01,2024-08,Canada,East,Sales,63696.58,35904.54,99601.12,Actual
2024-08-01,2024-08,Canada,International,Sales,45698.44,29724.45,75422.88,Actual
2024-08-01,2024-08,Canada,West,Marketing,53348.04,34418.56,87766.6,Actual
2024-08-01,2024-08,Canada,Central,Marketing,41371.71,26636.71,68008.42,Actual
2024-08-01,2024-08,Canada,East,Marketing,37575.32,26438.81,64014.13,Actual
2024-08-01,2024-08,Canada,International,Marketing,36724.42,20952.82,57677.24,Actual
2024-08-01,2024-08,Canada,West,Operations,87419.11,57026.02,144445.13,Actual
2024-08-01,2024-08,Canada,Central,Operations,80282.27,48512.09,128794.35,Actual
2024-08-01,2024-08,Canada,East,Operations,75376.34,45152.53,120528.87,Actual
2024-08-01,2024-08,Canada,International,Operations,66045.55,40830.44,106875.98,Actual
2024-08-01,2024-08,Canada,West,G&A,35829.78,21228.25,57058.03,Actual
2024-08-01,2024-08,Canada,Central,G&A,32350.25,21266.83,53617.08,Actual
2024-08-01,2024-08,Canada,East,G&A,31359.09,18097.2,49456.3,Actual
2024-08-01,2024-08,Canada,International,G&A,26556.37,15641.21,42197.57,Actual
2024-08-01,2024-08,Canada,West,Technology,86550.15,52163.81,138713.95,Actual
2024-08-01,2024-08,Canada,Central,Technology,70951.02,45000.93,115951.95,Actual
2024-08-01,2024-08,Canada,East,Technology,72985.95,40060.72,113046.68,Actual
2024-08-01,2024-08,Canada,International,Technology,58830.98,35146.84,93977.82,Actual
2024-08-01,2024-08,USA,West,Sales,93522.27,53183.11,146705.38,Actual
2024-08-01,2024-08,USA,Central,Sales,80063.08,53126.78,133189.86,Actual
2024-08-01,2024-08,USA,East,Sales,72098.74,41430.94,113529.67,Actual
2024-08-01,2024-08,USA,International,Sales,59585.82,35385.01,94970.84,Actual
2024-08-01,2024-08,USA,West,Marketing,68100.49,35973.87,104074.37,Actual
2024-08-01,2024-08,USA,Central,Marketing,56649.55,36989.03,93638.57,Actual
2024-08-01,2024-08,USA,East,Marketing,55768.9,32450.6,88219.5,Actual
2024-08-01,2024-08,USA,International,Marketing,46444.04,28438.22,74882.26,Actual
2024-08-01,2024-08,USA,West,Operations,120720.96,73567.13,194288.09,Actual
2024-08-01,2024-08,USA,Central,Operations,118031.3,69281.8,187313.1,Actual
2024-08-01,2024-08,USA,East,Operations,113366.35,59357.87,172724.23,Actual
2024-08-01,2024-08,USA,International,Operations,84571.24,46507.62,131078.86,Actual
2024-08-01,2024-08,USA,West,G&A,48811.6,35922.82,84734.42,Actual
2024-08-01,2024-08,USA,Central,G&A,43080.83,31274.9,74355.73,Actual
2024-08-01,2024-08,USA,East,G&A,39411.14,23585.76,62996.9,Actual
2024-08-01,2024-08,USA,International,G&A,34784.58,21579.02,56363.6,Actual
2024-08-01,2024-08,USA,West,Technology,117081.09,71067.08,188148.17,Actual
2024-08-01,2024-08,USA,Central,Technology,95292.24,59010.36,154302.61,Actual
2024-08-01,2024-08,USA,East,Technology,90977.19,52517.94,143495.12,Actual
2024-08-01,2024-08,USA,International,Technology,74397.8,51641.03,126038.83,Actual
2024-08-01,2024-08,UK,West,Sales,52383.53,39908.12,92291.65,Actual
2024-08-01,2024-08,UK,Central,Sales,49273.73,28828.04,78101.78,Actual
2024-08-01,2024-08,UK,East,Sales,49388.45,32658.99,82047.45,Actual
2024-08-01,2024-08,UK,International,Sales,42348.04,25568.5,67916.54,Actual
2024-08-01,2024-08,UK,West,Marketing,43901.44,22016.01,65917.45,Actual
2024-08-01,2024-08,UK,Central,Marketing,35262.83,20574.08,55836.91,Actual
2024-08-01,2024-08,UK,East,Marketing,36503.36,20435.37,56938.73,Actual
2024-08-01,2024-08,UK,International,Marketing,30190.43,18514.43,48704.86,Actual
2024-08-01,2024-08,UK,West,Operations,73557.05,44902.37,118459.41,Actual
2024-08-01,2024-08,UK,Central,Operations,71168.92,38427.64,109596.56,Actual
2024-08-01,2024-08,UK,East,Operations,63898.92,36484.28,100383.2,Actual
2024-08-01,2024-08,UK,International,Operations,52636.3,32654.42,85290.72,Actual
2024-08-01,2024-08,UK,West,G&A,30775.99,18122.76,48898.75,Actual
2024-08-01,2024-08,UK,Central,G&A,28250.61,15916.94,44167.55,Actual
2024-08-01,2024-08,UK,East,G&A,25386.88,14998.73,40385.61,Actual
2024-08-01,2024-08,UK,International,G&A,22194.76,14687.45,36882.21,Actual
2024-08-01,2024-08,UK,West,Technology,75773.34,40680.39,116453.73,Actual
2024-08-01,2024-08,UK,Central,Technology,67862.23,34536.66,102398.89,Actual
2024-08-01,2024-08,UK,East,Technology,61364.27,33617.59,94981.86,Actual
2024-08-01,2024-08,UK,International,Technology,46884.82,28254.12,75138.95,Actual
2024-09-01,2024-09,Canada,West,Sales,67841.82,43624.11,111465.94,Actual
2024-09-01,2024-09,Canada,Central,Sales,61129.07,33514.29,94643.36,Actual
2024-09-01,2024-09,Canada,East,Sales,53410.12,31913.92,85324.04,Actual
2024-09-01,2024-09,Canada,International,Sales,47054.94,28514.01,75568.96,Actual
2024-09-01,2024-09,Canada,West,Marketing,46791.8,30758.71,77550.5,Actual
2024-09-01,2024-09,Canada,Central,Marketing,47550.62,25124.84,72675.46,Actual
2024-09-01,2024-09,Canada,East,Marketing,39702.46,25986.53,65688.99,Actual
2024-09-01,2024-09,Canada,International,Marketing,33219.54,22066.55,55286.09,Actual
2024-09-01,2024-09,Canada,West,Operations,87435.24,63733.67,151168.91,Actual
2024-09-01,2024-09,Canada,Central,Operations,80223.52,45938.45,126161.96,Actual
2024-09-01,2024-09,Canada,East,Operations,72715.54,44031.74,116747.28,Actual
2024-09-01,2024-09,Canada,International,Operations,67421.62,34743.91,102165.53,Actual
2024-09-01,2024-09,Canada,West,G&A,36526.96,22120.31,58647.27,Actual
2024-09-01,2024-09,Canada,Central,G&A,32834.22,19703.19,52537.41,Actual
2024-09-01,2024-09,Canada,East,G&A,28889.42,18521.02,47410.43,Actual
2024-09-01,2024-09,Canada,International,G&A,26157.15,15302.41,41459.56,Actual
2024-09-01,2024-09,Canada,West,Technology,85990.58,54702.02,140692.6,Actual
2024-09-01,2024-09,Canada,Central,Technology,72008.66,45125.19,117133.85,Actual
2024-09-01,2024-09,Canada,East,Technology,61256.61,40674.58,101931.19,Actual
2024-09-01,2024-09,Canada,International,Technology,60739.22,34245.66,94984.88,Actual
2024-09-01,2024-09,USA,West,Sales,88442.23,66536.52,154978.75,Actual
2024-09-01,2024-09,USA,Central,Sales,87112.45,50770.86,137883.3,Actual
2024-09-01,2024-09,USA,East,Sales,80177.04,38213.92,118390.97,Actual
2024-09-01,2024-09,USA,International,Sales,61364.41,37680.17,99044.58,Actual
2024-09-01,2024-09,USA,West,Marketing,65537.19,39054.35,104591.54,Actual
2024-09-01,2024-09,USA,Central,Marketing,50316.39,36437.24,86753.63,Actual
2024-09-01,2024-09,USA,East,Marketing,56275.06,37881.55,94156.62,Actual
2024-09-01,2024-09,USA,International,Marketing,44316.99,26308.14,70625.13,Actual
2024-09-01,2024-09,USA,West,Operations,106029.98,73279.26,179309.24,Actual
2024-09-01,2024-09,USA,Central,Operations,111263.31,62060.0,173323.3,Actual
2024-09-01,2024-09,USA,East,Operations,111982.81,60718.4,172701.21,Actual
2024-09-01,2024-09,USA,International,Operations,85799.11,46510.25,132309.36,Actual
2024-09-01,2024-09,USA,West,G&A,51747.78,26316.3,78064.08,Actual
2024-09-01,2024-09,USA,Central,G&A,45899.66,28764.72,74664.37,Actual
2024-09-01,2024-09,USA,East,G&A,45007.18,23721.92,68729.1,Actual
2024-09-01,2024-09,USA,International,G&A,35773.71,22732.29,58506.0,Actual
2024-09-01,2024-09,USA,West,Technology,114715.27,64026.38,178741.65,Actual
2024-09-01,2024-09,USA,Central,Technology,85922.02,61476.1,147398.12,Actual
2024-09-01,2024-09,USA,East,Technology,92007.54,54248.93,146256.47,Actual
2024-09-01,2024-09,USA,International,Technology,81057.63,47680.68,128738.3,Actual
2024-09-01,2024-09,UK,West,Sales,54003.56,29960.84,83964.41,Actual
2024-09-01,2024-09,UK,Central,Sales,47437.82,36713.3,84151.12,Actual
2024-09-01,2024-09,UK,East,Sales,49488.07,29715.2,79203.27,Actual
2024-09-01,2024-09,UK,International,Sales,39855.31,24163.47,64018.79,Actual
2024-09-01,2024-09,UK,West,Marketing,44193.77,24588.44,68782.21,Actual
2024-09-01,2024-09,UK,Central,Marketing,37357.71,21634.37,58992.07,Actual
2024-09-01,2024-09,UK,East,Marketing,37841.05,22397.44,60238.49,Actual
2024-09-01,2024-09,UK,International,Marketing,30857.3,16971.38,47828.69,Actual
2024-09-01,2024-09,UK,West,Operations,81168.12,46066.94,127235.06,Actual
2024-09-01,2024-09,UK,Central,Operations,67403.21,46459.75,113862.96,Actual
2024-09-01,2024-09,UK,East,Operations,60362.34,39665.96,100028.31,Actual
2024-09-01,2024-09,UK,International,Operations,54801.98,34235.82,89037.8,Actual
2024-09-01,2024-09,UK,West,G&A,31396.68,22972.61,54369.28,Actual
2024-09-01,2024-09,UK,Central,G&A,26122.56,19116.97,45239.54,Actual
2024-09-01,2024-09,UK,East,G&A,28146.5,18736.19,46882.69,Actual
2024-09-01,2024-09,UK,International,G&A,20570.37,12743.29,33313.66,Actual
2024-09-01,2024-09,UK,West,Technology,75936.87,36807.34,112744.21,Actual
2024-09-01,2024-09,UK,Central,Technology,56512.5,36190.56,92703.06,Actual
2024-09-01,2024-09,UK,East,Technology,58936.18,40336.13,99272.31,Actual
2024-09-01,2024-09,UK,International,Technology,48703.19,28663.37,77366.56,Actual
2024-10-01,2024-10,Canada,West,Sales,69274.75,43378.41,112653.16,Actual
2024-10-01,2024-10,Canada,Central,Sales,60624.02,35836.95,96460.97,Actual
2024-10-01,2024-10,Canada,East,Sales,50841.21,32001.54,82842.75,Actual
2024-10-01,2024-10,Canada,International,Sales,50822.08,29518.93,80341.01,Actual
2024-10-01,2024-10,Canada,West,Marketing,48470.29,32895.52,81365.81,Actual
2024-10-01,2024-10,Canada,Central,Marketing,40418.25,25782.76,66201.01,Actual
2024-10-01,2024-10,Canada,East,Marketing,40977.27,24062.54,65039.81,Actual
2024-10-01,2024-10,Canada,International,Marketing,34443.78,20689.48,55133.26,Actual
2024-10-01,2024-10,Canada,West,Operations,84586.75,56553.02,141139.77,Actual
2024-10-01,2024-10,Canada,Central,Operations,73834.42,49115.03,122949.45,Actual
2024-10-01,2024-10,Canada,East,Operations,80294.98,45013.89,125308.87,Actual
2024-10-01,2024-10,Canada,International,Operations,59563.79,38384.29,97948.08,Actual
2024-10-01,2024-10,Canada,West,G&A,36319.53,24331.22,60650.75,Actual
2024-10-01,2024-10,Canada,Central,G&A,32709.17,22959.57,55668.73,Actual
2024-10-01,2024-10,Canada,East,G&A,33125.74,18952.18,52077.92,Actual
2024-10-01,2024-10,Canada,International,G&A,27305.66,15649.3,42954.96,Actual
2024-10-01,2024-10,Canada,West,Technology,83512.64,49620.91,133133.55,Actual
2024-10-01,2024-10,Canada,Central,Technology,75274.87,49527.2,124802.08,Actual
2024-10-01,2024-10,Canada,East,Technology,71621.99,45325.05,116947.04,Actual
2024-10-01,2024-10,Canada,International,Technology,60673.95,37114.35,97788.3,Actual
2024-10-01,2024-10,USA,West,Sales,86841.48,64120.81,150962.29,Actual
2024-10-01,2024-10,USA,Central,Sales,87300.27,48160.43,135460.7,Actual
2024-10-01,2024-10,USA,East,Sales,74662.01,48909.06,123571.07,Actual
2024-10-01,2024-10,USA,International,Sales,65824.9,38628.65,104453.55,Actual
2024-10-01,2024-10,USA,West,Marketing,62350.59,41759.49,104110.08,Actual
2024-10-01,2024-10,USA,Central,Marketing,59427.06,37503.92,96930.98,Actual
2024-10-01,2024-10,USA,East,Marketing,55900.41,32943.1,88843.51,Actual
2024-10-01,2024-10,USA,International,Marketing,48565.44,28505.97,77071.4,Actual
2024-10-01,2024-10,USA,West,Operations,119928.65,74166.43,194095.08,Actual
2024-10-01,2024-10,USA,Central,Operations,97447.06,64484.23,161931.3,Actual
2024-10-01,2024-10,USA,East,Operations,104920.72,63856.21,168776.93,Actual
2024-10-01,2024-10,USA,International,Operations,91908.49,51249.27,143157.76,Actual
2024-10-01,2024-10,USA,West,G&A,52406.07,33344.41,85750.47,Actual
2024-10-01,2024-10,USA,Central,G&A,49697.83,27581.72,77279.55,Actual
2024-10-01,2024-10,USA,East,G&A,40055.74,27659.74,67715.48,Actual
2024-10-01,2024-10,USA,International,G&A,38909.23,21249.91,60159.14,Actual
2024-10-01,2024-10,USA,West,Technology,117284.2,75763.75,193047.95,Actual
2024-10-01,2024-10,USA,Central,Technology,102847.44,60587.62,163435.06,Actual
2024-10-01,2024-10,USA,East,Technology,89729.79,56615.29,146345.09,Actual
2024-10-01,2024-10,USA,International,Technology,80091.66,51474.78,131566.44,Actual
2024-10-01,2024-10,UK,West,Sales,58948.92,34456.57,93405.49,Actual
2024-10-01,2024-10,UK,Central,Sales,51818.15,33027.64,84845.79,Actual
2024-10-01,2024-10,UK,East,Sales,48806.3,27392.55,76198.85,Actual
2024-10-01,2024-10,UK,International,Sales,39968.63,26595.62,66564.25,Actual
2024-10-01,2024-10,UK,West,Marketing,38979.33,21367.57,60346.9,Actual
2024-10-01,2024-10,UK,Central,Marketing,39158.76,23230.77,62389.53,Actual
2024-10-01,2024-10,UK,East,Marketing,35641.82,19375.36,55017.19,Actual
2024-10-01,2024-10,UK,International,Marketing,30204.68,18247.29,48451.97,Actual
2024-10-01,2024-10,UK,West,Operations,71183.7,52781.01,123964.71,Actual
2024-10-01,2024-10,UK,Central,Operations,67757.49,39896.33,107653.82,Actual
2024-10-01,2024-10,UK,East,Operations,62655.94,32831.44,95487.37,Actual
2024-10-01,2024-10,UK,International,Operations,55374.76,33652.0,89026.76,Actual
2024-10-01,2024-10,UK,West,G&A,31898.98,21761.81,53660.79,Actual
2024-10-01,2024-10,UK,Central,G&A,26071.95,16347.85,42419.8,Actual
2024-10-01,2024-10,UK,East,G&A,25478.63,15945.33,41423.96,Actual
2024-10-01,2024-10,UK,International,G&A,22483.63,14206.42,36690.06,Actual
2024-10-01,2024-10,UK,West,Technology,69636.01,40385.11,110021.11,Actual
2024-10-01,2024-10,UK,Central,Technology,66816.88,45055.09,111871.97,Actual
2024-10-01,2024-10,UK,East,Technology,58960.41,33707.71,92668.12,Actual
2024-10-01,2024-10,UK,International,Technology,52934.51,26717.64,79652.16,Actual
2024-11-01,2024-11,Canada,West,Sales,67260.21,39590.96,106851.17,Actual
2024-11-01,2024-11,Canada,Central,Sales,56034.18,35640.49,91674.67,Actual
2024-11-01,2024-11,Canada,East,Sales,54067.0,34669.4,88736.4,Actual
2024-11-01,2024-11,Canada,International,Sales,47650.9,27716.03,75366.93,Actual
2024-11-01,2024-11,Canada,West,Marketing,48488.53,29720.53,78209.06,Actual
2024-11-01,2024-11,Canada,Central,Marketing,44699.34,26017.55,70716.89,Actual
2024-11-01,2024-11,Canada,East,Marketing,42494.69,26185.96,68680.65,Actual
2024-11-01,2024-11,Canada,International,Marketing,35349.95,23402.86,58752.82,Actual
2024-11-01,2024-11,Canada,West,Operations,86102.15,53784.93,139887.07,Actual
2024-11-01,2024-11,Canada,Central,Operations,86302.8,47608.96,133911.75,Actual
2024-11-01,2024-11,Canada,East,Operations,64739.62,45429.29,110168.91,Actual
2024-11-01,2024-11,Canada,International,Operations,63876.4,30745.8,94622.21,Actual
2024-11-01,2024-11,Canada,West,G&A,40537.57,21962.19,62499.76,Actual
2024-11-01,2024-11,Canada,Central,G&A,33588.88,19887.84,53476.72,Actual
2024-11-01,2024-11,Canada,East,G&A,29371.39,17593.46,46964.86,Actual
2024-11-01,2024-11,Canada,International,G&A,25200.77,17610.51,42811.28,Actual
2024-11-01,2024-11,Canada,West,Technology,82989.62,49103.28,132092.9,Actual
2024-11-01,2024-11,Canada,Central,Technology,69303.84,48822.72,118126.56,Actual
2024-11-01,2024-11,Canada,East,Technology,74122.48,46342.96,120465.43,Actual
2024-11-01,2024-11,Canada,International,Technology,59592.99,36473.57,96066.56,Actual
2024-11-01,2024-11,USA,West,Sales,86732.63,55486.74,142219.37,Actual
2024-11-01,2024-11,USA,Central,Sales,77556.02,42029.49,119585.51,Actual
2024-11-01,2024-11,USA,East,Sales,80318.61,44153.6,124472.21,Actual
2024-11-01,2024-11,USA,International,Sales,68082.87,42151.19,110234.07,Actual
2024-11-01,2024-11,USA,West,Marketing,68551.61,42881.9,111433.5,Actual
2024-11-01,2024-11,USA,Central,Marketing,56211.45,40828.87,97040.32,Actual
2024-11-01,2024-11,USA,East,Marketing,55214.75,34584.14,89798.89,Actual
2024-11-01,2024-11,USA,International,Marketing,44890.84,26318.28,71209.12,Actual
2024-11-01,2024-11,USA,West,Operations,126067.85,76779.6,202847.46,Actual
2024-11-01,2024-11,USA,Central,Operations,102843.28,58071.45,160914.73,Actual
2024-11-01,2024-11,USA,East,Operations,95257.04,68307.34,163564.38,Actual
2024-11-01,2024-11,USA,International,Operations,83028.81,51075.0,134103.81,Actual
2024-11-01,2024-11,USA,West,G&A,55024.32,28621.51,83645.83,Actual
2024-11-01,2024-11,USA,Central,G&A,42990.46,25661.27,68651.74,Actual
2024-11-01,2024-11,USA,East,G&A,45810.3,30118.13,75928.43,Actual
2024-11-01,2024-11,USA,International,G&A,37030.83,23245.2,60276.03,Actual
2024-11-01,2024-11,USA,West,Technology,109593.42,79954.45,189547.87,Actual
2024-11-01,2024-11,USA,Central,Technology,99460.29,64259.85,163720.14,Actual
2024-11-01,2024-11,USA,East,Technology,92747.34,55921.29,148668.62,Actual
2024-11-01,2024-11,USA,International,Technology,85046.18,50201.38,135247.55,Actual
2024-11-01,2024-11,UK,West,Sales,62363.91,36364.84,98728.75,Actual
2024-11-01,2024-11,UK,Central,Sales,48415.69,29542.46,77958.15,Actual
2024-11-01,2024-11,UK,East,Sales,48279.64,27963.7,76243.34,Actual
2024-11-01,2024-11,UK,International,Sales,38208.56,27173.63,65382.19,Actual
2024-11-01,2024-11,UK,West,Marketing,40849.16,26022.31,66871.47,Actual
2024-11-01,2024-11,UK,Central,Marketing,37056.51,21327.61,58384.12,Actual
2024-11-01,2024-11,UK,East,Marketing,37206.45,19361.46,56567.91,Actual
