month_start,period,entity,region,department,ending_headcount,avg_monthly_salary,payroll_cost,scenario
2024-06-01,2024-06,USA,Central,Operations,22.32,7568.69,169777.94,Budget
2024-06-01,2024-06,USA,East,Operations,23.25,7490.13,153797.3,Budget
2024-06-01,2024-06,USA,International,Operations,19.51,7362.5,140293.24,Budget
2024-06-01,2024-06,USA,West,G&A,8.45,7832.0,61239.71,Budget
2024-06-01,2024-06,USA,Central,G&A,7.45,6981.19,48757.05,Budget
2024-06-01,2024-06,USA,East,G&A,7.1,6937.04,49239.17,Budget
2024-06-01,2024-06,USA,International,G&A,6.09,8771.6,54818.16,Budget
2024-06-01,2024-06,USA,West,Technology,17.71,6351.19,112855.35,Budget
2024-06-01,2024-06,USA,Central,Technology,14.22,7378.12,106195.78,Budget
2024-06-01,2024-06,USA,East,Technology,13.83,6845.88,87840.84,Budget
2024-06-01,2024-06,USA,International,Technology,12.74,6880.68,81636.69,Budget
2024-06-01,2024-06,UK,West,Sales,13.72,8484.22,113128.52,Budget
2024-06-01,2024-06,UK,Central,Sales,10.06,6388.56,64248.1,Budget
2024-06-01,2024-06,UK,East,Sales,10.29,6285.93,62911.69,Budget
2024-06-01,2024-06,UK,International,Sales,9.23,7210.16,62090.51,Budget
2024-06-01,2024-06,UK,West,Marketing,6.68,8812.45,61224.02,Budget
2024-06-01,2024-06,UK,Central,Marketing,5.93,7969.53,47814.63,Budget
2024-06-01,2024-06,UK,East,Marketing,5.1,8273.69,40581.76,Budget
2024-06-01,2024-06,UK,International,Marketing,5.09,4574.0,22144.23,Budget
2024-06-01,2024-06,UK,West,Operations,18.13,7320.53,126522.74,Budget
2024-06-01,2024-06,UK,Central,Operations,13.52,8343.42,112525.54,Budget
2024-06-01,2024-06,UK,East,Operations,14.67,8258.14,113816.46,Budget
2024-06-01,2024-06,UK,International,Operations,11.1,6617.4,70203.55,Budget
2024-06-01,2024-06,UK,West,G&A,5.31,8052.54,41154.38,Budget
2024-06-01,2024-06,UK,Central,G&A,4.03,7179.86,27728.17,Budget
2024-06-01,2024-06,UK,East,G&A,5.03,8978.36,43114.24,Budget
2024-06-01,2024-06,UK,International,G&A,4.16,6153.09,24465.13,Budget
2024-06-01,2024-06,UK,West,Technology,10.27,7650.2,73049.33,Budget
2024-06-01,2024-06,UK,Central,Technology,9.7,8930.76,81966.41,Budget
2024-06-01,2024-06,UK,East,Technology,9.69,7020.43,60822.12,Budget
2024-06-01,2024-06,UK,International,Technology,8.53,7778.24,55934.66,Budget
2024-07-01,2024-07,Canada,West,Sales,16.43,7614.22,119872.91,Budget
2024-07-01,2024-07,Canada,Central,Sales,12.9,8489.59,107177.3,Budget
2024-07-01,2024-07,Canada,East,Sales,13.76,8205.08,106624.41,Budget
2024-07-01,2024-07,Canada,International,Sales,10.29,7955.11,81385.56,Budget
2024-07-01,2024-07,Canada,West,Marketing,8.18,7348.08,59451.27,Budget
2024-07-01,2024-07,Canada,Central,Marketing,7.25,5645.29,40912.18,Budget
2024-07-01,2024-07,Canada,East,Marketing,6.93,8525.45,60812.86,Budget
2024-07-01,2024-07,Canada,International,Marketing,6.2,7182.91,44983.27,Budget
2024-07-01,2024-07,Canada,West,Operations,21.8,6469.35,146576.49,Budget
2024-07-01,2024-07,Canada,Central,Operations,15.26,5310.73,78942.37,Budget
2024-07-01,2024-07,Canada,East,Operations,15.0,8222.19,124544.88,Budget
2024-07-01,2024-07,Canada,International,Operations,13.45,8060.2,103689.67,Budget
2024-07-01,2024-07,Canada,West,G&A,5.82,6225.46,39705.66,Budget
2024-07-01,2024-07,Canada,Central,G&A,4.96,7285.06,41689.31,Budget
2024-07-01,2024-07,Canada,East,G&A,5.19,8498.84,42285.39,Budget
2024-07-01,2024-07,Canada,International,G&A,4.2,7158.55,28510.19,Budget
2024-07-01,2024-07,Canada,West,Technology,13.32,7605.92,102600.27,Budget
2024-07-01,2024-07,Canada,Central,Technology,11.68,8535.09,97061.85,Budget
2024-07-01,2024-07,Canada,East,Technology,10.18,8774.69,83298.47,Budget
2024-07-01,2024-07,Canada,International,Technology,8.24,7003.02,54201.35,Budget
2024-07-01,2024-07,USA,West,Sales,19.78,6833.46,129780.45,Budget
2024-07-01,2024-07,USA,Central,Sales,17.16,7886.33,126696.54,Budget
2024-07-01,2024-07,USA,East,Sales,16.61,7842.37,128412.29,Budget
2024-07-01,2024-07,USA,International,Sales,13.64,7052.05,84170.7,Budget
2024-07-01,2024-07,USA,West,Marketing,10.89,7352.49,86472.61,Budget
2024-07-01,2024-07,USA,Central,Marketing,10.3,7006.98,69500.98,Budget
2024-07-01,2024-07,USA,East,Marketing,10.37,6905.91,74106.08,Budget
2024-07-01,2024-07,USA,International,Marketing,8.26,5888.52,47850.8,Budget
2024-07-01,2024-07,USA,West,Operations,27.7,7128.77,204460.73,Budget
2024-07-01,2024-07,USA,Central,Operations,24.36,8414.13,198149.04,Budget
2024-07-01,2024-07,USA,East,Operations,23.3,5805.9,129175.56,Budget
2024-07-01,2024-07,USA,International,Operations,17.81,8051.58,139621.16,Budget
2024-07-01,2024-07,USA,West,G&A,8.07,8715.55,72991.74,Budget
2024-07-01,2024-07,USA,Central,G&A,6.26,8596.85,52924.32,Budget
2024-07-01,2024-07,USA,East,G&A,7.41,8096.07,54674.06,Budget
2024-07-01,2024-07,USA,International,G&A,4.81,8632.12,42198.04,Budget
2024-07-01,2024-07,USA,West,Technology,16.86,6587.25,113806.65,Budget
2024-07-01,2024-07,USA,Central,Technology,14.5,7873.99,111077.9,Budget
2024-07-01,2024-07,USA,East,Technology,14.41,8163.71,119226.5,Budget
2024-07-01,2024-07,USA,International,Technology,12.57,7803.95,91584.89,Budget
2024-07-01,2024-07,UK,West,Sales,12.4,6402.4,72953.99,Budget
2024-07-01,2024-07,UK,Central,Sales,9.89,8216.5,77951.76,Budget
2024-07-01,2024-07,UK,East,Sales,10.27,7876.33,80690.66,Budget
2024-07-01,2024-07,UK,International,Sales,8.28,7812.97,66705.87,Budget
2024-07-01,2024-07,UK,West,Marketing,7.12,7845.42,58112.29,Budget
2024-07-01,2024-07,UK,Central,Marketing,6.25,8871.15,53131.26,Budget
2024-07-01,2024-07,UK,East,Marketing,6.21,8924.34,53881.5,Budget
2024-07-01,2024-07,UK,International,Marketing,4.95,6957.58,37259.39,Budget
2024-07-01,2024-07,UK,West,Operations,16.57,6822.87,106289.38,Budget
2024-07-01,2024-07,UK,Central,Operations,14.25,6687.42,96650.92,Budget
2024-07-01,2024-07,UK,East,Operations,13.86,7763.23,102205.71,Budget
2024-07-01,2024-07,UK,International,Operations,11.25,6852.75,74749.18,Budget
2024-07-01,2024-07,UK,West,G&A,5.14,7153.2,35268.59,Budget
2024-07-01,2024-07,UK,Central,G&A,5.03,6633.41,32988.62,Budget
2024-07-01,2024-07,UK,East,G&A,4.0,7545.92,31391.09,Budget
2024-07-01,2024-07,UK,International,G&A,4.25,9733.7,38786.67,Budget
2024-07-01,2024-07,UK,West,Technology,10.36,7591.41,78536.22,Budget
2024-07-01,2024-07,UK,Central,Technology,8.83,8111.18,76853.61,Budget
2024-07-01,2024-07,UK,East,Technology,9.14,7402.09,64708.14,Budget
2024-07-01,2024-07,UK,International,Technology,8.37,6995.01,60758.45,Budget
2024-08-01,2024-08,Canada,West,Sales,13.95,6546.89,98828.22,Budget
2024-08-01,2024-08,Canada,Central,Sales,12.36,8104.69,102612.3,Budget
2024-08-01,2024-08,Canada,East,Sales,11.57,7313.67,81198.57,Budget
2024-08-01,2024-08,Canada,International,Sales,10.62,9226.04,98915.34,Budget
2024-08-01,2024-08,Canada,West,Marketing,8.13,6413.64,54312.05,Budget
2024-08-01,2024-08,Canada,Central,Marketing,7.36,6858.62,50472.71,Budget
2024-08-01,2024-08,Canada,East,Marketing,6.98,7511.62,53960.21,Budget
2024-08-01,2024-08,Canada,International,Marketing,6.28,7575.7,47687.57,Budget
2024-08-01,2024-08,Canada,West,Operations,17.48,7376.23,123889.64,Budget
2024-08-01,2024-08,Canada,Central,Operations,16.53,8340.82,124365.15,Budget
2024-08-01,2024-08,Canada,East,Operations,17.52,7080.62,122075.77,Budget
2024-08-01,2024-08,Canada,International,Operations,13.58,7229.19,99804.53,Budget
2024-08-01,2024-08,Canada,West,G&A,6.27,8605.76,52257.3,Budget
2024-08-01,2024-08,Canada,Central,G&A,4.87,7451.73,36727.69,Budget
2024-08-01,2024-08,Canada,East,G&A,5.13,7359.11,36999.58,Budget
2024-08-01,2024-08,Canada,International,G&A,3.82,5943.95,24277.06,Budget
2024-08-01,2024-08,Canada,West,Technology,12.14,7978.01,98053.04,Budget
2024-08-01,2024-08,Canada,Central,Technology,10.09,8369.94,84395.21,Budget
2024-08-01,2024-08,Canada,East,Technology,10.65,6696.15,66160.6,Budget
2024-08-01,2024-08,Canada,International,Technology,7.98,7328.0,57524.91,Budget
2024-08-01,2024-08,USA,West,Sales,20.35,7748.31,146143.52,Budget
2024-08-01,2024-08,USA,Central,Sales,17.16,6749.36,109518.3,Budget
2024-08-01,2024-08,USA,East,Sales,18.53,7611.95,132615.58,Budget
2024-08-01,2024-08,USA,International,Sales,13.98,7312.89,99178.07,Budget
2024-08-01,2024-08,USA,West,Marketing,12.24,8145.15,96139.37,Budget
2024-08-01,2024-08,USA,Central,Marketing,10.52,6923.1,65825.59,Budget
2024-08-01,2024-08,USA,East,Marketing,10.82,9312.93,96782.76,Budget
2024-08-01,2024-08,USA,International,Marketing,8.07,6478.78,53133.06,Budget
2024-08-01,2024-08,USA,West,Operations,27.13,8303.09,213209.52,Budget
2024-08-01,2024-08,USA,Central,Operations,23.76,6376.7,155158.79,Budget
2024-08-01,2024-08,USA,East,Operations,22.13,7889.78,167673.49,Budget
2024-08-01,2024-08,USA,International,Operations,20.11,8042.17,149698.53,Budget
2024-08-01,2024-08,USA,West,G&A,9.11,7744.07,67497.76,Budget
2024-08-01,2024-08,USA,Central,G&A,7.1,8374.02,55799.1,Budget
2024-08-01,2024-08,USA,East,G&A,5.97,6661.33,38628.72,Budget
2024-08-01,2024-08,USA,International,G&A,6.13,6594.91,40216.3,Budget
2024-08-01,2024-08,USA,West,Technology,16.59,9050.85,149666.57,Budget
2024-08-01,2024-08,USA,Central,Technology,15.05,7053.84,106465.68,Budget
2024-08-01,2024-08,USA,East,Technology,13.31,7367.9,91167.04,Budget
2024-08-01,2024-08,USA,International,Technology,12.54,8912.54,101033.63,Budget
2024-08-01,2024-08,UK,West,Sales,11.46,7939.05,87912.08,Budget
2024-08-01,2024-08,UK,Central,Sales,10.3,9419.6,96019.23,Budget
2024-08-01,2024-08,UK,East,Sales,10.49,6713.59,66554.25,Budget
2024-08-01,2024-08,UK,International,Sales,7.92,6850.93,55262.92,Budget
2024-08-01,2024-08,UK,West,Marketing,7.27,8334.8,61282.69,Budget
2024-08-01,2024-08,UK,Central,Marketing,5.73,9131.35,55413.92,Budget
2024-08-01,2024-08,UK,East,Marketing,6.34,6632.15,40048.49,Budget
2024-08-01,2024-08,UK,International,Marketing,5.18,9117.22,44984.32,Budget
2024-08-01,2024-08,UK,West,Operations,18.59,7223.4,121459.57,Budget
2024-08-01,2024-08,UK,Central,Operations,15.12,10092.77,159641.92,Budget
2024-08-01,2024-08,UK,East,Operations,13.38,6840.84,95544.08,Budget
2024-08-01,2024-08,UK,International,Operations,11.5,7703.61,87802.66,Budget
2024-08-01,2024-08,UK,West,G&A,5.16,7810.77,40211.61,Budget
2024-08-01,2024-08,UK,Central,G&A,4.3,6935.07,27997.47,Budget
2024-08-01,2024-08,UK,East,G&A,4.09,5810.38,24159.02,Budget
2024-08-01,2024-08,UK,International,G&A,4.18,5511.77,22224.63,Budget
2024-08-01,2024-08,UK,West,Technology,10.61,7181.54,67828.92,Budget
2024-08-01,2024-08,UK,Central,Technology,9.37,8642.55,77652.17,Budget
2024-08-01,2024-08,UK,East,Technology,8.56,7137.72,56535.61,Budget
2024-08-01,2024-08,UK,International,Technology,7.04,6575.08,45270.07,Budget
2024-09-01,2024-09,Canada,West,Sales,15.06,6140.7,92274.2,Budget
2024-09-01,2024-09,Canada,Central,Sales,13.09,7380.44,89429.03,Budget
2024-09-01,2024-09,Canada,East,Sales,12.11,7546.92,93866.57,Budget
2024-09-01,2024-09,Canada,International,Sales,10.23,8467.66,84838.59,Budget
2024-09-01,2024-09,Canada,West,Marketing,7.8,7486.52,59820.79,Budget
2024-09-01,2024-09,Canada,Central,Marketing,7.38,8822.38,55379.06,Budget
2024-09-01,2024-09,Canada,East,Marketing,6.9,8048.95,54664.95,Budget
2024-09-01,2024-09,Canada,International,Marketing,6.0,8169.04,48530.91,Budget
2024-09-01,2024-09,Canada,West,Operations,19.47,6189.94,99552.92,Budget
2024-09-01,2024-09,Canada,Central,Operations,15.77,7221.63,115786.46,Budget
2024-09-01,2024-09,Canada,East,Operations,16.11,4630.87,73545.69,Budget
2024-09-01,2024-09,Canada,International,Operations,13.85,7312.11,110278.34,Budget
2024-09-01,2024-09,Canada,West,G&A,6.12,7420.2,43062.11,Budget
2024-09-01,2024-09,Canada,Central,G&A,5.08,8194.79,40549.79,Budget
2024-09-01,2024-09,Canada,East,G&A,5.27,5933.91,29655.21,Budget
2024-09-01,2024-09,Canada,International,G&A,4.26,6716.66,26037.74,Budget
2024-09-01,2024-09,Canada,West,Technology,13.72,7728.08,100339.22,Budget
2024-09-01,2024-09,Canada,Central,Technology,11.78,7056.04,84319.21,Budget
2024-09-01,2024-09,Canada,East,Technology,10.14,7118.05,77958.31,Budget
2024-09-01,2024-09,Canada,International,Technology,9.2,7362.71,63417.98,Budget
2024-09-01,2024-09,USA,West,Sales,20.3,7815.33,153566.53,Budget
2024-09-01,2024-09,USA,Central,Sales,17.5,7036.14,124290.71,Budget
2024-09-01,2024-09,USA,East,Sales,16.13,7348.65,114602.32,Budget
2024-09-01,2024-09,USA,International,Sales,14.03,8058.28,121452.08,Budget
2024-09-01,2024-09,USA,West,Marketing,11.7,6735.09,77728.68,Budget
2024-09-01,2024-09,USA,Central,Marketing,10.83,6598.31,65806.96,Budget
2024-09-01,2024-09,USA,East,Marketing,9.69,7093.6,63257.46,Budget
2024-09-01,2024-09,USA,International,Marketing,8.43,8172.79,68970.99,Budget
2024-09-01,2024-09,USA,West,Operations,23.55,7954.63,183608.47,Budget
2024-09-01,2024-09,USA,Central,Operations,21.93,7978.46,171605.31,Budget
2024-09-01,2024-09,USA,East,Operations,20.85,8488.54,179128.03,Budget
2024-09-01,2024-09,USA,International,Operations,19.91,7390.34,152620.46,Budget
2024-09-01,2024-09,USA,West,G&A,8.12,6883.44,53795.55,Budget
2024-09-01,2024-09,USA,Central,G&A,7.14,8071.56,57346.09,Budget
2024-09-01,2024-09,USA,East,G&A,7.4,8528.84,60679.21,Budget
2024-09-01,2024-09,USA,International,G&A,6.44,7798.36,47793.35,Budget
2024-09-01,2024-09,USA,West,Technology,17.87,6423.69,118016.66,Budget
2024-09-01,2024-09,USA,Central,Technology,14.13,8647.44,121439.42,Budget
2024-09-01,2024-09,USA,East,Technology,13.61,7000.0,101593.27,Budget
2024-09-01,2024-09,USA,International,Technology,11.3,7515.4,80752.31,Budget
2024-09-01,2024-09,UK,West,Sales,13.29,7120.02,92890.59,Budget
2024-09-01,2024-09,UK,Central,Sales,11.05,7212.41,78893.96,Budget
2024-09-01,2024-09,UK,East,Sales,10.44,7613.58,73359.66,Budget
2024-09-01,2024-09,UK,International,Sales,8.36,6542.41,55184.12,Budget
2024-09-01,2024-09,UK,West,Marketing,6.94,6505.37,44367.85,Budget
2024-09-01,2024-09,UK,Central,Marketing,6.14,8204.86,53649.4,Budget
2024-09-01,2024-09,UK,East,Marketing,6.38,7893.27,46175.99,Budget
2024-09-01,2024-09,UK,International,Marketing,4.92,7967.58,41412.56,Budget
2024-09-01,2024-09,UK,West,Operations,17.11,9593.96,161216.8,Budget
2024-09-01,2024-09,UK,Central,Operations,14.42,8544.46,119243.35,Budget
2024-09-01,2024-09,UK,East,Operations,15.09,7942.87,116453.87,Budget
2024-09-01,2024-09,UK,International,Operations,11.34,8449.39,88875.28,Budget
2024-09-01,2024-09,UK,West,G&A,5.1,6999.55,34378.36,Budget
2024-09-01,2024-09,UK,Central,G&A,4.27,7245.84,29145.08,Budget
2024-09-01,2024-09,UK,East,G&A,4.28,6418.76,25981.01,Budget
2024-09-01,2024-09,UK,International,G&A,2.92,7913.09,23663.35,Budget
2024-09-01,2024-09,UK,West,Technology,11.14,7664.14,82734.4,Budget
2024-09-01,2024-09,UK,Central,Technology,9.31,8062.79,66633.13,Budget
2024-09-01,2024-09,UK,East,Technology,8.33,6722.96,52803.69,Budget
2024-09-01,2024-09,UK,International,Technology,6.98,8697.13,63892.35,Budget
2024-10-01,2024-10,Canada,West,Sales,15.33,5774.83,96237.42,Budget
2024-10-01,2024-10,Canada,Central,Sales,13.43,7630.29,89013.65,Budget
2024-10-01,2024-10,Canada,East,Sales,12.89,6937.39,87538.96,Budget
2024-10-01,2024-10,Canada,International,Sales,10.36,8282.37,82826.65,Budget
2024-10-01,2024-10,Canada,West,Marketing,9.16,7166.73,65047.0,Budget
2024-10-01,2024-10,Canada,Central,Marketing,6.9,8168.43,56814.07,Budget
2024-10-01,2024-10,Canada,East,Marketing,6.9,7583.35,52395.45,Budget
2024-10-01,2024-10,Canada,International,Marketing,6.22,7893.21,46094.82,Budget
2024-10-01,2024-10,Canada,West,Operations,19.03,8249.95,142149.51,Budget
2024-10-01,2024-10,Canada,Central,Operations,16.43,7191.36,115985.36,Budget
2024-10-01,2024-10,Canada,East,Operations,16.23,5950.24,94041.25,Budget
2024-10-01,2024-10,Canada,International,Operations,13.64,7397.41,102877.39,Budget
2024-10-01,2024-10,Canada,West,G&A,5.93,6273.95,39076.69,Budget
2024-10-01,2024-10,Canada,Central,G&A,5.18,6891.1,39048.59,Budget
2024-10-01,2024-10,Canada,East,G&A,5.39,6257.45,32246.96,Budget
2024-10-01,2024-10,Canada,International,G&A,4.22,7931.97,29892.2,Budget
2024-10-01,2024-10,Canada,West,Technology,12.48,8728.65,101945.71,Budget
2024-10-01,2024-10,Canada,Central,Technology,11.46,5831.56,63450.31,Budget
2024-10-01,2024-10,Canada,East,Technology,9.83,7945.29,77237.69,Budget
2024-10-01,2024-10,Canada,International,Technology,7.92,6216.05,47526.74,Budget
2024-10-01,2024-10,USA,West,Sales,20.09,9329.01,188251.73,Budget
2024-10-01,2024-10,USA,Central,Sales,17.74,8644.54,155239.52,Budget
2024-10-01,2024-10,USA,East,Sales,16.71,7501.65,121285.86,Budget
2024-10-01,2024-10,USA,International,Sales,14.24,7422.41,108306.07,Budget
2024-10-01,2024-10,USA,West,Marketing,11.19,8133.75,87169.83,Budget
2024-10-01,2024-10,USA,Central,Marketing,11.51,7756.59,87918.96,Budget
2024-10-01,2024-10,USA,East,Marketing,9.05,7385.72,67559.99,Budget
2024-10-01,2024-10,USA,International,Marketing,9.15,7513.18,68246.58,Budget
2024-10-01,2024-10,USA,West,Operations,26.6,6387.34,168458.26,Budget
2024-10-01,2024-10,USA,Central,Operations,21.56,7725.54,164078.44,Budget
2024-10-01,2024-10,USA,East,Operations,22.4,6976.47,151002.2,Budget
2024-10-01,2024-10,USA,International,Operations,18.52,6413.54,113064.37,Budget
2024-10-01,2024-10,USA,West,G&A,8.05,7840.32,63626.24,Budget
2024-10-01,2024-10,USA,Central,G&A,7.24,9566.4,61679.12,Budget
2024-10-01,2024-10,USA,East,G&A,7.18,7853.08,52663.9,Budget
2024-10-01,2024-10,USA,International,G&A,6.53,7345.34,44786.34,Budget
2024-10-01,2024-10,USA,West,Technology,16.49,6272.17,94445.93,Budget
2024-10-01,2024-10,USA,Central,Technology,16.16,7307.5,110965.73,Budget
2024-10-01,2024-10,USA,East,Technology,14.11,8118.58,109381.22,Budget
2024-10-01,2024-10,USA,International,Technology,11.72,6961.17,79919.08,Budget
2024-10-01,2024-10,UK,West,Sales,13.24,6089.96,80684.95,Budget
2024-10-01,2024-10,UK,Central,Sales,12.52,6549.87,79133.04,Budget
2024-10-01,2024-10,UK,East,Sales,10.41,7739.53,76837.39,Budget
2024-10-01,2024-10,UK,International,Sales,9.26,5680.31,50976.52,Budget
2024-10-01,2024-10,UK,West,Marketing,6.99,7921.45,53327.96,Budget
2024-10-01,2024-10,UK,Central,Marketing,6.29,7800.62,43681.55,Budget
2024-10-01,2024-10,UK,East,Marketing,6.36,6755.75,40435.28,Budget
2024-10-01,2024-10,UK,International,Marketing,5.29,6338.31,32397.04,Budget
2024-10-01,2024-10,UK,West,Operations,16.17,7220.79,113538.54,Budget
2024-10-01,2024-10,UK,Central,Operations,14.59,7673.01,113109.4,Budget
2024-10-01,2024-10,UK,East,Operations,14.12,6741.26,96173.96,Budget
2024-10-01,2024-10,UK,International,Operations,12.97,6504.32,79005.27,Budget
2024-10-01,2024-10,UK,West,G&A,5.21,7284.8,36834.42,Budget
2024-10-01,2024-10,UK,Central,G&A,4.07,6059.29,24256.76,Budget
2024-10-01,2024-10,UK,East,G&A,4.07,8724.01,35383.1,Budget
2024-10-01,2024-10,UK,International,G&A,4.34,7138.49,29472.16,Budget
2024-10-01,2024-10,UK,West,Technology,11.58,7572.34,79460.06,Budget
2024-10-01,2024-10,UK,Central,Technology,7.78,7022.12,62755.57,Budget
2024-10-01,2024-10,UK,East,Technology,9.44,7544.29,68334.85,Budget
2024-10-01,2024-10,UK,International,Technology,6.08,8297.47,47111.11,Budget
2024-11-01,2024-11,Canada,West,Sales,14.39,5905.38,81642.56,Budget
2024-11-01,2024-11,Canada,Central,Sales,12.84,8657.69,98811.88,Budget
2024-11-01,2024-11,Canada,East,Sales,12.43,6400.64,75155.27,Budget
2024-11-01,2024-11,Canada,International,Sales,10.55,7008.9,64251.38,Budget
2024-11-01,2024-11,Canada,West,Marketing,9.08,7239.88,65339.55,Budget
2024-11-01,2024-11,Canada,Central,Marketing,7.64,6815.35,48352.37,Budget
2024-11-01,2024-11,Canada,East,Marketing,7.35,7378.82,51416.48,Budget
2024-11-01,2024-11,Canada,International,Marketing,6.07,9274.47,54988.89,Budget
2024-11-01,2024-11,Canada,West,Operations,21.01,8291.65,150187.77,Budget
2024-11-01,2024-11,Canada,Central,Operations,16.62,7508.93,133238.86,Budget
2024-11-01,2024-11,Canada,East,Operations,16.17,8225.56,132458.06,Budget
2024-11-01,2024-11,Canada,International,Operations,13.6,7500.61,95774.43,Budget
2024-11-01,2024-11,Canada,West,G&A,5.94,8039.42,44983.85,Budget
2024-11-01,2024-11,Canada,Central,G&A,6.51,6633.08,42271.28,Budget
2024-11-01,2024-11,Canada,East,G&A,5.08,8052.64,39961.04,Budget
2024-11-01,2024-11,Canada,International,G&A,4.01,6965.99,28550.91,Budget
2024-11-01,2024-11,Canada,West,Technology,12.15,7900.73,92155.0,Budget
2024-11-01,2024-11,Canada,Central,Technology,11.56,7028.38,82098.11,Budget
2024-11-01,2024-11,Canada,East,Technology,10.28,5676.58,59594.33,Budget
2024-11-01,2024-11,Canada,International,Technology,8.12,7172.41,56881.89,Budget
2024-11-01,2024-11,USA,West,Sales,19.69,5670.86,112594.62,Budget
2024-11-01,2024-11,USA,Central,Sales,17.49,8256.28,139906.95,Budget
2024-11-01,2024-11,USA,East,Sales,17.25,6760.37,116324.04,Budget
2024-11-01,2024-11,USA,International,Sales,14.42,8083.97,113538.22,Budget
2024-11-01,2024-11,USA,West,Marketing,12.35,6950.68,83642.51,Budget
2024-11-01,2024-11,USA,Central,Marketing,9.41,7339.39,68428.22,Budget
2024-11-01,2024-11,USA,East,Marketing,9.43,7046.68,59857.56,Budget
2024-11-01,2024-11,USA,International,Marketing,8.16,6623.44,55253.92,Budget
2024-11-01,2024-11,USA,West,Operations,26.03,8186.65,220805.87,Budget
2024-11-01,2024-11,USA,Central,Operations,23.04,8007.41,167674.42,Budget
2024-11-01,2024-11,USA,East,Operations,21.87,8224.81,178919.78,Budget
2024-11-01,2024-11,USA,International,Operations,18.08,7389.52,127605.66,Budget
2024-11-01,2024-11,USA,West,G&A,8.44,7181.07,58048.18,Budget
2024-11-01,2024-11,USA,Central,G&A,7.23,6508.14,47887.23,Budget
2024-11-01,2024-11,USA,East,G&A,6.87,6651.54,44429.41,Budget
2024-11-01,2024-11,USA,International,G&A,6.35,8406.21,51385.47,Budget
2024-11-01,2024-11,USA,West,Technology,16.42,8241.08,135135.3,Budget
2024-11-01,2024-11,USA,Central,Technology,14.46,6691.12,91107.1,Budget
2024-11-01,2024-11,USA,East,Technology,13.1,8543.68,115130.65,Budget
2024-11-01,2024-11,USA,International,Technology,10.92,8295.9,88244.83,Budget
2024-11-01,2024-11,UK,West,Sales,11.9,8689.36,101532.83,Budget
2024-11-01,2024-11,UK,Central,Sales,12.15,5745.92,70466.07,Budget
2024-11-01,2024-11,UK,East,Sales,10.18,8225.3,83725.1,Budget
2024-11-01,2024-11,UK,International,Sales,9.42,8564.02,77600.96,Budget
2024-11-01,2024-11,UK,West,Marketing,7.15,8947.62,64263.34,Budget
2024-11-01,2024-11,UK,Central,Marketing,6.2,6695.5,37315.4,Budget
2024-11-01,2024-11,UK,East,Marketing,6.23,6175.3,37420.07,Budget
2024-11-01,2024-11,UK,International,Marketing,4.97,6514.0,35367.85,Budget
2024-11-01,2024-11,UK,West,Operations,18.05,6904.54,122329.67,Budget
2024-11-01,2024-11,UK,Central,Operations,13.87,5616.69,79433.86,Budget
2024-11-01,2024-11,UK,East,Operations,14.95,8669.94,122599.62,Budget
2024-11-01,2024-11,UK,International,Operations,11.17,6029.57,68243.16,Budget
2024-11-01,2024-11,UK,West,G&A,4.91,6084.83,29269.56,Budget
2024-11-01,2024-11,UK,Central,G&A,4.94,6526.44,34123.9,Budget
2024-11-01,2024-11,UK,East,G&A,4.06,7712.99,29148.21,Budget
2024-11-01,2024-11,UK,International,G&A,2.93,6548.49,20879.81,Budget
2024-11-01,2024-11,UK,West,Technology,10.28,5329.62,53384.09,Budget
2024-11-01,2024-11,UK,Central,Technology,10.07,7796.78,73382.27,Budget
2024-11-01,2024-11,UK,East,Technology,8.48,6653.91,51882.19,Budget
2024-11-01,2024-11,UK,International,Technology,7.22,8047.6,55999.88,Budget
2024-12-01,2024-12,Canada,West,Sales,15.27,6689.07,100613.99,Budget
2024-12-01,2024-12,Canada,Central,Sales,13.87,7450.05,100079.04,Budget
2024-12-01,2024-12,Canada,East,Sales,12.24,8404.77,102409.51,Budget
2024-12-01,2024-12,Canada,International,Sales,9.9,7528.48,74990.12,Budget
2024-12-01,2024-12,Canada,West,Marketing,8.4,7322.69,57670.34,Budget
2024-12-01,2024-12,Canada,Central,Marketing,8.16,5893.14,47974.83,Budget
2024-12-01,2024-12,Canada,East,Marketing,7.19,6426.75,43957.2,Budget
2024-12-01,2024-12,Canada,International,Marketing,6.23,8506.94,51816.07,Budget
2024-12-01,2024-12,Canada,West,Operations,19.54,7840.43,157046.71,Budget
2024-12-01,2024-12,Canada,Central,Operations,16.73,6262.68,101036.2,Budget
2024-12-01,2024-12,Canada,East,Operations,17.07,6935.89,119026.69,Budget
2024-12-01,2024-12,Canada,International,Operations,13.12,8628.0,112122.34,Budget
2024-12-01,2024-12,Canada,West,G&A,6.2,7748.39,43743.53,Budget
2024-12-01,2024-12,Canada,Central,G&A,5.07,7143.09,36085.09,Budget
2024-12-01,2024-12,Canada,East,G&A,5.23,7029.95,35191.6,Budget
2024-12-01,2024-12,Canada,International,G&A,4.15,7983.3,29997.87,Budget
2024-12-01,2024-12,Canada,West,Technology,11.9,8263.36,101504.53,Budget
2024-12-01,2024-12,Canada,Central,Technology,10.17,6179.77,63051.65,Budget
2024-12-01,2024-12,Canada,East,Technology,10.02,6681.78,74909.29,Budget
